CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,AVG_DAYS_BETWEEN_PURCHASE,MAX_DAYS_WITHOUT_PURCHASE,MIN_DAYS_WITHOUT_PURCHASE,AGE,GENDER_FEMALE,GENDER_MALE,MARITAL_STATUS_SINGLE,MARITAL_STATUS_DIVORCED_OR_SEPERATED,MARITAL_STATUS_MARRIED,CITY_DENVER,CITY_NEW YORK CITY,CITY_SAN MATEO,CITY_BOSTON,CHILDREN_COUNT_0,CHILDREN_COUNT_2,CHILDREN_COUNT_1,CHILDREN_COUNT_3,CHILDREN_COUNT_UNDISCLOSED,CHILDREN_COUNT_4
29977,0.63692334345936,0.481452296545561,0.5241438636226039,0.5896317750698188,0.42192565888358047,0.0,0.803030303030303,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37243,0.7784521042412986,0.28157292195105743,0.44902636835563337,0.7611964974385614,0.7688645351639067,0.0,0.24242424242424243,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
238,0.6646931109386225,0.419950950516483,0.3578782120875553,0.7046195007106633,0.8396504400915283,0.0,0.696969696969697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16964,0.5735586684428766,0.542953642574639,0.6288887061848152,0.5400283621297177,0.5958742013384946,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1055,0.6271510113676264,0.22007157592197946,0.2010127387311667,0.9006516391651758,0.9129888506239734,0.0,0.21212121212121215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8196,0.31462350630394664,0.573704315589178,0.6309869602425517,0.5400283621297177,0.5211281168541131,0.0,0.5757575757575758,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20755,0.7718533376972767,0.28157292195105743,0.19908234499804905,0.9120674599777203,0.7665587240900944,0.0,0.09090909090909094,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27355,0.6986285178962487,0.3584496044874049,0.35410135478362936,0.7046195007106633,0.6896583361521174,0.0,0.696969696969697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14516,0.8915387420413939,0.8658357092272985,0.7586447371152468,0.0,0.3166768089885377,0.0,0.2272727272727273,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10204,0.5366520174486301,0.5122029695601,0.5882665076270345,0.7046195007106633,0.7471559950699245,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34011,0.561718170829962,0.573704315589178,0.5486514710169674,0.5400283621297177,0.42192565888358047,0.0,0.48484848484848486,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28975,0.9555733131050484,0.4968276330528305,0.5960720127218146,0.5400283621297177,0.7446035907156645,0.0,0.9848484848484849,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14120,0.6464272102410988,0.7120823441546035,0.7092098715149724,0.3381665323121439,0.3382164503355085,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25287,0.6904402604158404,0.15857022989290143,0.24616716605365846,0.9717575477861686,1.0,0.0,0.6060606060606061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15998,0.40910290938405836,0.5275783060673696,0.5101275265169233,0.48280122613778076,0.5609119178213895,0.0,0.696969696969697,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42112,0.561718170829962,0.3123235949655965,0.3192703374252017,0.9006516391651758,0.7688645351639067,0.0,0.6818181818181819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34632,0.5735586684428766,0.12781955687836244,0.28032674211361036,0.9781415234361504,0.8954355379553576,0.16666666666666666,0.9242424242424243,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39772,0.5735586684428766,0.3584496044874049,0.33974929702871104,0.7611964974385614,0.739408108380017,0.0,0.3484848484848485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37070,0.2844927304630965,0.3123235949655965,0.3316920014470025,0.8262143039216596,0.9315527385263511,0.0,0.5454545454545454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15607,0.6734833851731572,0.46607696003829147,0.4575033147488893,0.5896317750698188,0.6863747627048884,0.0,0.3787878787878788,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8021,0.9469899642202627,0.3430742679801355,0.40496303314316473,0.7611964974385614,0.9108980272282654,0.16666666666666666,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12967,0.20995484832603076,0.4045756140092135,0.5876789964908682,0.7046195007106633,0.5388362854901789,0.0,0.9545454545454546,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22269,0.7442561109648557,0.46607696003829147,0.5316136480681461,0.6709871503453115,0.6096088994971023,0.0,0.8333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2174,0.36599344697077535,0.3584496044874049,0.33958143670409213,0.8067086327239821,0.6796707386058376,0.0,0.3484848484848485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35826,0.6067271503281402,0.43532628702375253,0.4590979878327691,0.6709871503453115,0.5023226814955297,0.16666666666666666,0.696969696969697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6707,0.25015127117926717,0.43532628702375253,0.3595568153337446,0.6709871503453115,0.46094320415287093,0.0,0.3939393939393939,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35838,0.827570907496613,0.665956334632795,0.7569661338690575,0.41625091374847045,0.6830459045434232,0.0,0.40909090909090906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25762,0.38839006961370076,0.4045756140092135,0.4616998228643625,0.7851396259924286,0.9735185970852864,0.0,0.07575757575757575,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23957,0.7513457893624927,0.09706888386382345,0.14394022836073106,1.0,0.9721454449161566,0.0,0.3787878787878788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9013,0.561718170829962,0.573704315589178,0.38515551483813115,0.5400283621297177,0.47534093970550195,0.0,0.09090909090909094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40083,0.722145307051776,0.327698931472866,0.2759623736735182,0.8600387794323439,0.7947021508521974,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40819,0.827570907496613,0.28157292195105743,0.3316920014470025,0.8882571064711158,0.7340877957136787,0.0,0.9242424242424243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33721,0.8554508721832973,0.573704315589178,0.5943094793133159,0.6709871503453115,0.7947021508521974,0.0,0.9242424242424243,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14064,0.722145307051776,0.7428330171691425,0.8368676483876674,0.5400283621297177,0.739408108380017,0.0,0.7272727272727273,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38792,0.5494295209778538,0.604454988603717,0.5344672735866679,0.5896317750698188,0.544512884544087,0.0,0.31818181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9061,0.4464728218611969,0.5890796520964475,0.574250170521354,0.48280122613778076,0.7313792932155838,0.0,0.04545454545454547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16275,0.4634961432361758,0.481452296545561,0.47672332191775657,0.6709871503453115,0.47534093970550195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26877,0.31462350630394664,0.604454988603717,0.7860059700281321,0.5400283621297177,0.6863747627048884,0.0,0.7727272727272727,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44545,0.31462350630394664,0.45070162353102194,0.4938450750288873,0.5896317750698188,0.6051071453094359,0.0,0.7878787878787878,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3655,0.5233388730289907,0.23544691242924898,0.22409353336626936,0.964936670483084,0.842823432654555,0.0,0.8787878787878789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35979,0.6556788745294984,0.29694825845832695,0.33697960167249874,0.9226073367046013,1.0,0.0,0.803030303030303,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10934,0.7849399454087804,0.5890796520964475,0.5969113143449093,0.48280122613778076,0.6692566714694355,0.0,0.8484848484848484,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24209,0.2844927304630965,0.635205661618256,0.5696340115943335,0.5400283621297177,0.5500822095346845,0.0,0.5151515151515151,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28803,0.40910290938405836,0.419950950516483,0.46849816601142913,0.6709871503453115,0.41354895757487675,0.0,0.9696969696969697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5597,0.7513457893624927,0.419950950516483,0.41411142083489627,0.6709871503453115,0.4458804796138942,0.0,0.2272727272727273,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
31635,0.4464728218611969,0.5122029695601,0.480584109383992,0.5896317750698188,0.6051071453094359,0.0,0.7121212121212122,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19313,0.40910290938405836,0.573704315589178,0.552008677509346,0.5400283621297177,0.527147528508813,0.0,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22497,0.4634961432361758,0.5583289790819085,0.4507889017641321,0.6329361625713545,0.6351359968763095,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2486,0.6464272102410988,0.4968276330528305,0.5909522728209373,0.5896317750698188,0.4534980516966378,0.0,0.7121212121212122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31926,0.4283956962882938,0.6198303251109866,0.592882666554055,0.6329361625713545,0.7202077470914272,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36562,0.7144725426159328,0.3430742679801355,0.27940351032820626,0.8600387794323439,0.9160734784690181,0.0,0.09090909090909094,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32084,0.7784521042412986,0.17394556640017095,0.24289388972358938,0.94140576757556,0.7756337031632192,0.33333333333333337,0.28787878787878785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37446,0.6986285178962487,0.635205661618256,0.603373936842738,0.41625091374847045,0.631049037247962,0.0,0.6818181818181819,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28467,0.4283956962882938,0.696707007647334,0.625615429854746,0.41625091374847045,0.618393058722166,0.0,0.9242424242424243,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9678,0.6067271503281402,0.23544691242924898,0.28427145974215523,0.9498110490013829,0.8380431345344928,0.0,0.07575757575757575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6991,0.6067271503281402,0.573704315589178,0.6039614479789043,0.48280122613778076,0.6928976169233998,0.0,0.303030303030303,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25294,0.38839006961370076,0.6813316711400645,0.6243564774201041,0.41625091374847045,0.618393058722166,0.0,0.07575757575757575,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20899,0.6170922514239175,0.481452296545561,0.47177144234149815,0.7611964974385614,0.7023591828561209,0.0,0.8181818181818181,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6587,0.5735586684428766,0.6813316711400645,0.6277136839124826,0.3381665323121439,0.6470245113723383,0.0,0.31818181818181823,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19444,0.3415637809277722,0.542953642574639,0.5917076442817225,0.7046195007106633,0.817591666451813,0.0,0.09090909090909094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3039,0.5849866579434598,0.6813316711400645,0.7384175679986659,0.5400283621297177,0.7114550896245451,0.0,0.7727272727272727,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7590,0.6646931109386225,0.28157292195105743,0.28955905996765147,0.8882571064711158,0.829790429028785,0.33333333333333337,0.8787878787878789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5459,0.561718170829962,0.4968276330528305,0.4063059157401161,0.5896317750698188,0.7496789306831015,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6619,0.25015127117926717,0.3584496044874049,0.3663551584808111,0.7046195007106633,0.6546548996616668,0.0,0.7121212121212122,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21218,0.7066363363608354,0.46607696003829147,0.6020310542457866,0.5896317750698188,0.74202115452049,0.0,0.7272727272727273,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3553,0.6734833851731572,0.665956334632795,0.6768128288635192,0.5400283621297177,0.6546548996616668,0.0,0.7121212121212122,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28186,0.4283956962882938,0.6198303251109866,0.7338014090716454,0.5896317750698188,0.6583857507109219,0.0,0.36363636363636365,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33810,0.31462350630394664,0.7428330171691425,0.7510070923450856,0.41625091374847045,0.6051071453094359,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1514,0.5366520174486301,0.5275783060673696,0.5220456095648672,0.5896317750698188,0.42192565888358047,0.0,0.5909090909090909,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28391,0.5735586684428766,0.5890796520964475,0.5978345461303134,0.48280122613778076,0.7202077470914272,0.0,0.19696969696969696,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5507,0.20995484832603076,0.665956334632795,0.6272101029386259,0.41625091374847045,0.5958742013384946,0.0,0.18181818181818182,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11102,0.25015127117926717,0.3584496044874049,0.3730695714655683,0.9006516391651758,0.7947021508521974,0.0,0.07575757575757575,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1734,0.8158530887577088,0.2508222489365185,0.2365151973880701,0.874765292020868,0.7144097297268406,0.0,0.10606060606060608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22463,0.4634961432361758,0.542953642574639,0.48360559522713265,0.5400283621297177,0.47534093970550195,0.0,0.28787878787878785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7013,0.561718170829962,0.3430742679801355,0.3088629972988282,0.7345065377431865,0.8083769097012947,0.0,0.8181818181818181,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40815,0.63692334345936,0.665956334632795,0.8025402120030966,0.5896317750698188,0.7173270287450357,0.0,0.9393939393939394,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6826,0.6646931109386225,0.3430742679801355,0.29308412678464896,0.7345065377431865,0.6583857507109219,0.0,0.31818181818181823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18511,0.25015127117926717,0.604454988603717,0.5172615903132278,0.48280122613778076,0.7286377076859125,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38070,0.4464728218611969,0.419950950516483,0.3870859085712488,0.6329361625713545,0.5863209765883948,0.0,0.803030303030303,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22618,0.561718170829962,0.29694825845832695,0.27344446880423434,0.8882571064711158,0.9087789760058183,0.0,0.9848484848484849,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13184,0.7975992777877384,0.481452296545561,0.456915803612723,0.6329361625713545,0.7906164324043896,0.0,0.5606060606060607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30028,0.5960335441907093,0.7428330171691425,0.7875167129497025,0.3381665323121439,0.4380839080632555,0.0,0.12121212121212122,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15792,0.31462350630394664,0.573704315589178,0.6510462690345137,0.6329361625713545,0.7084623259690481,0.0,0.13636363636363635,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4178,0.20995484832603076,0.7120823441546035,0.7384175679986659,0.41625091374847045,0.49579098202712046,0.0,0.19696969696969696,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19458,0.6646931109386225,0.46607696003829147,0.4439905586170656,0.5896317750698188,0.4380839080632555,0.0,0.48484848484848486,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
32032,0.4464728218611969,0.5890796520964475,0.5550301633524867,0.6329361625713545,0.6863747627048884,0.0,0.16666666666666669,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
469,0.6646931109386225,0.3584496044874049,0.3302651886877416,0.8600387794323439,0.9249737097862507,0.0,0.8787878787878789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
947,0.722145307051776,0.45070162353102194,0.660698237700102,0.6329361625713545,0.5609119178213895,0.0,0.7727272727272727,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4891,0.5366520174486301,0.419950950516483,0.48251450311710964,0.6709871503453115,0.6140368896211559,0.0,0.8181818181818181,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37153,0.2844927304630965,0.419950950516483,0.48041624905937297,0.8262143039216596,0.9011308151735822,0.0,0.4242424242424243,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30511,0.4283956962882938,0.29694825845832695,0.32606868057226834,0.7851396259924286,0.7340877957136787,0.0,0.5454545454545454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13316,0.6556788745294984,0.45070162353102194,0.4444941395909223,0.8262143039216596,0.8280951728860586,0.0,0.5151515151515151,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39258,0.4464728218611969,0.7889590266909511,0.9293586872526969,0.41625091374847045,0.6583857507109219,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40468,0.5960335441907093,0.45070162353102194,0.35871751371064997,0.48280122613778076,0.6051071453094359,0.0,0.9848484848484849,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
45378,0.6067271503281402,0.5583289790819085,0.5428602898176144,0.6329361625713545,0.7570763412432857,0.0,0.21212121212121215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23363,0.3415637809277722,0.5583289790819085,0.5939737586640781,0.7046195007106633,0.6727772284728211,0.0,0.803030303030303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10483,0.5735586684428766,0.665956334632795,0.5985059874287891,0.41625091374847045,0.3778624860067037,0.0,0.8484848484848484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
42504,0.4464728218611969,0.38920027750194397,0.3957307152891236,0.7046195007106633,0.6928976169233998,0.0,0.6515151515151515,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25615,0.5233388730289907,0.45070162353102194,0.34142790027490033,0.7345065377431865,0.544512884544087,0.0,0.6515151515151515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29528,0.9060952278957887,0.23544691242924898,0.2650514525732879,0.9226073367046013,0.7521729461444675,0.0,0.06060606060606061,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8449,0.31462350630394664,0.604454988603717,0.5181008919363225,0.6329361625713545,0.6656853782490693,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8360,0.38839006961370076,0.37382494099467445,0.39791289950916975,0.7345065377431865,0.6863747627048884,0.0,0.9242424242424243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5386,0.6170922514239175,0.5275783060673696,0.627042242614007,0.7046195007106633,0.739408108380017,0.0,0.18181818181818182,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3246,0.20995484832603076,0.3123235949655965,0.32237575343065195,0.9006516391651758,0.8459422166122845,0.16666666666666666,0.7121212121212122,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31270,0.25015127117926717,0.4045756140092135,0.47697511240468493,0.7046195007106633,0.817591666451813,0.0,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16076,0.6734833851731572,0.3430742679801355,0.31238806411582576,0.8600387794323439,0.7313792932155838,0.0,0.4545454545454546,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41345,0.7718533376972767,0.542953642574639,0.4672392135767871,0.48280122613778076,0.6391598600751447,0.16666666666666666,0.303030303030303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23754,0.6067271503281402,0.419950950516483,0.46052480059203005,0.6329361625713545,0.5087198415991026,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24556,0.4634961432361758,0.542953642574639,0.6710216476641662,0.6709871503453115,0.7144097297268406,0.0,0.6818181818181819,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13089,0.5735586684428766,0.43532628702375253,0.39732538837300346,0.6709871503453115,0.6546548996616668,0.0,0.9696969696969697,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
38069,0.9292949650243174,0.419950950516483,0.4564961528011757,0.6329361625713545,0.5023226814955297,0.0,0.6515151515151515,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42577,0.7784521042412986,0.665956334632795,0.6852058450944656,0.48280122613778076,0.696093567225315,0.0,0.7121212121212122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31448,0.63692334345936,0.4045756140092135,0.28796438688377163,0.6709871503453115,0.622679279701785,0.0,0.5151515151515151,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
