CUSTOMER_ID,MAX_ORDER_TS
192342,2022-11-01 14:00:11
173207,2022-10-22 09:53:04
126860,2022-10-30 21:50:47
194002,2022-10-09 12:31:36
108786,2022-10-22 20:02:42
91917,2022-10-25 18:43:29
192269,2022-10-31 19:29:05
153956,2022-10-17 17:58:44
165173,2022-10-25 16:35:43
61045,2022-10-29 21:43:53
90650,2022-10-24 20:06:27
84347,2022-10-18 15:51:01
76101,2022-10-08 17:19:23
58274,2022-10-23 10:22:21
181621,2022-10-16 09:32:07
179622,2022-10-25 09:41:55
186418,2022-10-01 21:44:49
40591,2022-10-15 12:29:39
151030,2022-10-25 10:19:38
83859,2022-10-25 19:26:31
54281,2022-10-20 13:55:17
63459,2022-10-28 18:52:33
183387,2022-10-26 13:35:19
87608,2022-10-14 16:26:18
23864,2022-10-28 18:18:51
26936,2022-10-05 09:24:33
61332,2022-10-15 09:18:03
198054,2022-10-30 11:39:43
130314,2022-10-14 17:14:16
199496,2022-10-28 12:48:49
179147,2022-10-25 09:32:11
163872,2022-10-27 19:16:56
164654,2022-10-30 17:26:15
111408,2022-10-06 11:19:00
122095,2022-10-22 19:54:22
167605,2022-10-12 12:19:26
104668,2022-10-20 18:27:10
141272,2022-09-29 21:44:54
144121,2022-10-22 11:34:52
103494,2022-10-30 17:31:09
141361,2022-10-28 13:09:51
31102,2022-10-25 10:31:42
119924,2022-10-25 16:06:20
184842,2022-10-30 08:45:21
170303,2022-10-31 12:00:01
194906,2022-10-22 18:20:03
25915,2022-10-25 08:01:07
65118,2022-10-31 20:44:25
171432,2022-10-02 20:52:50
157043,2022-10-16 16:44:56
42217,2022-10-30 17:55:24
63431,2022-10-19 09:23:23
166359,2022-10-29 13:52:50
149306,2022-10-21 13:34:27
105802,2022-10-31 09:25:52
56904,2022-10-30 17:48:59
149660,2022-10-25 11:05:55
92002,2022-10-28 15:37:32
56500,2022-10-20 21:13:31
106594,2022-10-22 16:21:24
104276,2022-10-29 21:58:58
94623,2022-10-21 19:58:03
153098,2022-11-01 19:56:48
85095,2022-10-29 18:05:42
169669,2022-11-01 20:29:32
159617,2022-09-25 18:40:49
63678,2022-10-25 10:28:17
61929,2022-10-18 17:24:23
191824,2022-11-01 16:13:16
189211,2022-10-30 08:39:27
116732,2022-10-18 11:51:36
172849,2022-10-02 17:19:00
112007,2022-10-27 17:09:52
99999,2022-10-23 18:40:26
15489,2022-10-26 12:23:50
190238,2022-10-23 20:13:40
140929,2022-10-14 18:55:50
61919,2022-09-13 20:13:00
195941,2022-09-24 16:50:47
183640,2022-10-31 11:04:29
117957,2022-10-22 13:38:01
150434,2022-10-30 16:37:32
123439,2022-10-16 09:25:32
150587,2022-10-30 10:11:01
104365,2022-10-27 18:04:39
87642,2022-10-27 22:08:49
99702,2022-09-05 09:02:46
8270,2022-10-31 16:11:06
166650,2022-10-20 21:16:00
174834,2022-10-17 08:54:56
98357,2022-10-25 19:22:23
161723,2022-09-18 12:42:14
185990,2022-10-08 19:39:35
93803,2022-10-20 13:05:54
91664,2022-10-30 11:11:22
39247,2022-10-31 12:45:37
37176,2022-10-25 12:51:12
102488,2022-10-29 16:28:22
114292,2022-11-01 19:59:31
97098,2022-10-30 16:26:21
160460,2022-11-01 14:21:16
99274,2022-10-27 11:55:54
168518,2022-10-31 16:04:27
162939,2022-10-30 19:32:17
124927,2022-10-20 09:03:02
121674,2022-10-26 19:40:02
81752,2022-10-27 10:05:54
149997,2022-10-18 12:06:17
91176,2022-10-21 20:18:53
108657,2022-10-13 09:09:03
79413,2022-11-01 09:06:18
116085,2022-10-19 09:35:15
113209,2022-10-13 08:41:24
126524,2022-11-01 09:48:03
196746,2022-09-05 17:20:06
166887,2022-11-01 17:04:54
21924,2022-10-30 10:50:59
161802,2022-10-17 21:49:14
77678,2022-10-29 12:26:39
189720,2022-10-09 12:43:56
36964,2022-10-15 09:15:21
190571,2022-10-21 09:51:38
158710,2022-10-24 09:47:46
138752,2022-10-16 08:44:56
21973,2022-10-25 20:34:11
83431,2022-10-26 13:28:32
169827,2022-10-17 16:57:14
108973,2022-10-26 21:54:06
90129,2022-10-24 10:18:11
188354,2022-10-08 19:11:40
175364,2022-10-24 18:15:44
166788,2022-10-13 13:10:17
121377,2022-10-20 18:20:36
57574,2022-10-15 11:01:25
48617,2022-10-30 17:54:54
74144,2022-10-28 15:16:37
113489,2022-10-11 21:27:36
180581,2022-10-25 19:16:48
151617,2022-10-25 17:09:24
125988,2022-10-05 13:57:41
137626,2022-10-25 09:27:34
67843,2022-10-08 18:19:14
153611,2022-10-30 12:06:32
147198,2022-10-22 18:42:16
138849,2022-10-29 09:25:12
190633,2022-10-16 20:40:18
198861,2022-09-29 12:34:58
20604,2022-10-31 18:37:51
109306,2022-10-28 18:26:57
91198,2022-10-29 12:44:35
160964,2022-10-30 08:45:38
23800,2022-10-19 09:40:06
132525,2022-10-07 21:21:45
115567,2022-10-13 12:24:42
39713,2022-10-06 08:25:04
143477,2022-10-21 09:26:29
47309,2022-10-23 21:12:57
116155,2022-10-30 12:55:34
113338,2022-08-30 19:06:36
112557,2022-10-25 19:27:36
106838,2022-10-24 11:42:22
167656,2022-10-29 12:58:18
108707,2022-10-23 14:19:09
34383,2022-10-08 20:11:14
117357,2022-10-25 21:02:51
28853,2022-10-28 20:00:41
33082,2022-10-28 08:29:37
35986,2022-10-28 09:29:11
67752,2022-10-15 19:07:06
197035,2022-10-28 09:34:13
130584,2022-10-22 18:29:15
196175,2022-10-30 12:54:03
86488,2022-10-31 18:57:25
132872,2022-11-01 20:38:02
135194,2022-10-24 08:35:23
173256,2022-10-17 11:45:25
73322,2022-10-19 19:13:02
67567,2022-10-07 17:09:16
71095,2022-10-21 20:53:17
52062,2022-10-05 13:37:04
65796,2022-10-22 17:13:50
63229,2022-10-23 19:46:13
125400,2022-10-19 12:20:09
117058,2022-10-13 20:58:18
111386,2022-10-16 13:47:17
126141,2022-10-06 18:21:23
73770,2022-10-30 20:47:42
87542,2022-10-28 17:50:22
144447,2022-10-25 19:34:49
164258,2022-09-23 11:31:26
113640,2022-11-01 20:34:30
152084,2022-10-26 18:15:48
138481,2022-10-19 20:27:25
83769,2022-10-31 15:55:56
170405,2022-10-25 19:59:39
178594,2022-10-28 20:09:01
187777,2022-10-17 18:06:44
39321,2022-10-23 19:00:14
10317,2022-10-29 20:03:53
51332,2022-09-18 14:11:47
123558,2022-10-20 21:52:26
126207,2022-10-25 14:17:00
189345,2022-10-16 10:50:39
114367,2022-10-28 20:35:33
92064,2022-10-30 19:03:05
73421,2022-10-31 19:44:59
86085,2022-10-06 20:24:56
121263,2022-10-28 16:13:02
85834,2022-10-25 20:49:03
169863,2022-10-26 10:49:36
184582,2022-10-17 15:33:15
22987,2022-09-08 10:44:20
57094,2022-10-18 22:47:41
158443,2022-10-31 17:32:53
49758,2022-10-26 20:28:02
77013,2022-09-30 19:36:17
100132,2022-10-21 09:22:15
199512,2022-10-19 12:47:11
71830,2022-10-28 19:26:12
78558,2022-10-20 09:42:45
184196,2022-10-28 09:20:00
27609,2022-10-30 18:17:12
17494,2022-10-31 12:06:30
36540,2022-10-31 09:38:26
43919,2022-10-12 19:00:40
142293,2022-10-30 18:37:26
120426,2022-10-31 18:57:22
86638,2022-10-15 17:49:13
48454,2022-10-20 20:31:29
172454,2022-10-29 19:35:25
196463,2022-09-13 09:54:58
130254,2022-10-28 19:41:48
129863,2022-09-01 20:44:07
168864,2022-10-23 11:31:44
26790,2022-11-01 19:36:37
162512,2022-10-03 17:01:01
79904,2022-10-28 20:41:55
103651,2022-10-23 11:49:23
116957,2022-10-23 10:04:55
19431,2022-10-30 18:58:58
149132,2022-10-22 16:53:58
84396,2022-10-27 18:17:54
141696,2022-10-13 11:11:32
32635,2022-09-29 09:21:42
91686,2022-10-13 16:47:46
150985,2022-10-10 11:00:48
92602,2022-10-23 19:47:31
106540,2022-10-19 19:56:54
92326,2022-10-29 13:56:54
152671,2022-10-16 12:22:02
157954,2022-08-19 17:30:34
26325,2022-10-30 11:47:25
23641,2022-10-26 10:05:17
51900,2022-10-30 09:24:09
173794,2022-10-31 19:15:32
193588,2022-10-27 10:35:09
162697,2022-10-26 13:21:41
163102,2022-10-23 21:15:17
155953,2022-10-31 19:13:31
8500,2022-10-26 12:24:58
196399,2022-10-22 20:45:05
137766,2022-10-28 21:14:50
54700,2022-10-08 20:04:37
66187,2022-10-26 21:50:40
30101,2022-10-05 09:41:04
31352,2022-10-31 10:43:45
114305,2022-10-10 09:18:26
51852,2022-10-29 19:54:19
4746,2022-10-27 20:52:26
106437,2022-10-06 20:59:14
30663,2022-10-27 21:35:22
165397,2022-10-30 19:16:18
65451,2022-10-10 20:30:18
57023,2022-10-10 18:58:53
188379,2022-10-22 08:57:08
46722,2022-10-27 18:23:46
165150,2022-10-28 17:01:48
119475,2022-09-28 18:29:06
177842,2022-10-16 10:32:38
131761,2022-11-01 12:02:28
130623,2022-10-11 17:01:40
78054,2022-10-20 09:08:19
32529,2022-10-20 18:17:37
59737,2022-10-08 12:40:40
62506,2022-10-20 11:21:40
83798,2022-10-24 11:19:07
104509,2022-10-29 21:58:30
186608,2022-10-16 20:26:42
9014,2022-11-01 09:24:09
164188,2022-10-27 20:08:03
51795,2022-10-28 09:28:36
161901,2022-10-26 17:44:12
120874,2022-10-20 20:52:50
46823,2022-11-01 08:58:57
115073,2022-10-23 08:39:33
192181,2022-10-13 21:56:03
36098,2022-10-13 15:39:02
159593,2022-11-01 10:08:26
139470,2022-10-10 19:02:00
71397,2022-10-26 11:56:34
165943,2022-10-25 19:28:02
28975,2022-10-30 22:22:50
150444,2022-10-08 08:55:37
164778,2022-10-13 21:04:01
154907,2022-10-24 21:17:33
99047,2022-10-27 10:48:05
150159,2022-10-26 20:57:11
154848,2022-09-30 17:58:27
113381,2022-10-29 09:47:41
24641,2022-10-12 19:56:07
199721,2022-10-20 12:45:14
58946,2022-10-25 21:25:38
33996,2022-10-31 17:42:43
99234,2022-10-30 18:57:09
49413,2022-10-08 14:17:24
101585,2022-10-22 18:24:59
8050,2022-10-23 21:06:35
113937,2022-10-28 16:12:10
186821,2022-09-15 21:09:50
143450,2022-10-23 19:19:01
175791,2022-10-25 18:23:33
11061,2022-10-25 19:06:17
125126,2022-11-01 08:36:44
95594,2022-10-13 17:14:53
148152,2022-10-30 21:13:25
74963,2022-10-31 21:36:10
119166,2022-10-24 19:06:03
60684,2022-10-28 18:49:37
122902,2022-11-01 20:59:47
4639,2022-10-15 12:44:09
197407,2022-10-30 11:22:44
138407,2022-10-25 10:36:29
185644,2022-10-22 19:43:43
166311,2022-10-24 12:37:14
11244,2022-09-20 19:16:22
20967,2022-10-24 09:32:11
146125,2022-10-15 18:55:22
138856,2022-10-23 17:36:43
88389,2022-11-01 16:58:04
162842,2022-10-31 21:37:38
32921,2022-10-10 21:17:11
77257,2022-10-24 12:24:27
75179,2022-10-26 17:49:56
140498,2022-10-17 10:23:09
60804,2022-10-26 20:42:17
30527,2022-10-01 13:26:12
107520,2022-10-17 08:38:03
104838,2022-08-06 08:18:18
168982,2022-11-01 21:46:42
82573,2022-10-28 19:43:37
90350,2022-10-09 08:45:51
91459,2022-10-31 21:09:37
88616,2022-10-27 17:32:54
22156,2022-10-24 17:56:27
102769,2022-10-25 12:14:51
137117,2022-10-22 17:37:27
91463,2022-10-22 11:35:04
42991,2022-10-30 19:06:19
152305,2022-10-27 20:22:01
171679,2022-10-22 21:41:22
140291,2022-10-10 10:09:46
139460,2022-11-01 12:10:17
98865,2022-10-16 20:25:46
36321,2022-10-15 12:53:46
41779,2022-10-27 19:00:52
158620,2022-10-23 09:37:24
121128,2022-10-28 19:25:52
31477,2022-10-21 16:54:13
90977,2022-10-20 17:42:02
144192,2022-11-01 17:26:54
37616,2022-10-28 20:08:38
98216,2022-10-29 20:24:33
42030,2022-10-27 08:55:19
41799,2022-10-29 09:22:53
44485,2022-10-25 09:07:57
56387,2022-10-30 11:42:44
31287,2022-10-26 19:31:10
171707,2022-10-28 12:40:42
147617,2022-10-27 08:16:20
88844,2022-10-29 20:13:38
126657,2022-09-18 09:49:54
127994,2022-10-20 20:18:32
77956,2022-10-30 20:39:17
195337,2022-10-25 19:15:13
77155,2022-10-28 19:57:20
139286,2022-10-30 12:12:35
136931,2022-10-22 20:45:11
104979,2022-11-01 20:09:30
180076,2022-09-24 17:02:33
51145,2022-10-19 09:08:52
84238,2022-10-25 15:01:15
109088,2022-10-30 13:52:10
86039,2022-10-29 19:50:33
130726,2022-09-27 15:21:06
96972,2022-10-30 13:20:14
185266,2022-09-05 17:20:23
184837,2022-10-31 19:43:36
198043,2022-10-27 13:39:14
105624,2022-10-25 21:45:46
131383,2022-11-01 12:05:44
85397,2022-09-15 17:54:25
73988,2022-10-19 18:53:08
148258,2022-10-17 17:54:06
91186,2022-11-01 16:31:50
127728,2022-10-09 10:26:39
135702,2022-10-24 11:35:29
104493,2022-10-30 22:10:01
163494,2022-10-30 17:49:21
138319,2022-10-29 19:22:55
129446,2022-10-28 12:33:25
193005,2022-10-28 21:12:43
131705,2022-10-27 19:25:31
123953,2022-10-22 11:19:41
164395,2022-10-27 19:23:42
81749,2022-10-19 10:53:11
81808,2022-10-20 13:21:50
25268,2022-10-27 11:08:55
173352,2022-11-01 17:46:15
151333,2022-10-30 09:33:30
187449,2022-10-31 09:56:01
183445,2022-10-28 19:11:36
119023,2022-10-10 13:56:05
190514,2022-10-25 21:05:32
78206,2022-10-13 18:11:17
47333,2022-10-29 13:31:21
24237,2022-10-28 10:21:48
82695,2022-10-08 14:16:49
183773,2022-10-28 10:20:27
45283,2022-10-19 09:18:55
53549,2022-09-05 20:33:56
138336,2022-10-30 09:04:52
32886,2022-10-24 17:41:54
180292,2022-10-15 21:35:53
71158,2022-10-30 09:42:16
182058,2022-10-11 20:13:13
185204,2022-10-24 10:52:08
47943,2022-10-22 10:58:52
113954,2022-10-31 13:31:30
85013,2022-10-25 18:55:46
191337,2022-10-22 17:35:48
183843,2022-10-27 21:41:57
187522,2022-10-29 18:42:36
33499,2022-10-21 20:43:44
44213,2022-10-22 15:46:19
12751,2022-10-31 18:55:52
43960,2022-10-21 10:23:21
177899,2022-10-15 16:10:52
191787,2022-10-29 13:37:14
121774,2022-10-23 19:00:19
136475,2022-10-30 12:23:29
162267,2022-10-18 20:31:51
140180,2022-10-28 11:35:59
106370,2022-10-23 19:17:35
174665,2022-10-12 12:53:30
53359,2022-10-10 10:00:49
149668,2022-10-28 12:32:27
100801,2022-11-01 13:06:53
80521,2022-11-01 12:07:50
147008,2022-10-20 19:15:19
99419,2022-10-26 17:08:13
100759,2022-10-17 21:11:34
168936,2022-10-12 19:05:35
157027,2022-10-07 10:29:53
192799,2022-10-30 15:31:53
46730,2022-10-23 19:51:20
60003,2022-10-20 19:29:56
183870,2022-10-05 08:45:19
113698,2022-10-30 09:14:45
37951,2022-10-26 13:48:30
163396,2022-10-29 20:28:03
64422,2022-10-27 19:30:40
98485,2022-09-11 19:55:17
93790,2022-10-05 22:25:48
112214,2022-10-15 10:41:55
113161,2022-10-18 20:48:03
99910,2022-10-27 09:48:39
49207,2022-10-24 18:30:20
195176,2022-10-24 12:16:31
154668,2022-11-01 11:47:41
194925,2022-10-27 18:03:56
149658,2022-10-25 13:29:46
104486,2022-10-19 13:21:35
111441,2022-10-29 10:18:34
51295,2022-11-01 10:28:00
73570,2022-11-01 14:06:47
184637,2022-10-30 14:27:26
145016,2022-10-27 13:44:25
24193,2022-10-16 17:37:28
67035,2022-10-21 11:37:29
158489,2022-10-23 09:39:07
71154,2022-10-24 13:19:22
172256,2022-10-27 08:45:26
78733,2022-09-15 16:51:07
173736,2022-10-23 12:40:04
43687,2022-10-26 10:19:33
184626,2022-10-10 20:32:27
69981,2022-10-30 10:38:12
32262,2022-10-27 20:06:04
162531,2022-10-28 12:50:53
174435,2022-11-01 17:23:42
39230,2022-10-30 09:54:29
22538,2022-09-09 22:20:11
142548,2022-10-27 17:10:22
15548,2022-10-27 13:19:40
40047,2022-10-28 21:45:26
89808,2022-10-08 20:44:58
127445,2022-10-25 15:43:25
5781,2022-10-17 21:48:01
72847,2022-10-24 13:02:47
24332,2022-08-29 15:56:18
158792,2022-10-31 20:43:52
177677,2022-10-30 18:11:09
192449,2022-11-01 11:11:14
138365,2022-10-31 17:24:32
57513,2022-10-27 20:25:45
113976,2022-10-25 17:32:17
57321,2022-10-20 17:54:00
88810,2022-10-22 12:44:46
148460,2022-10-12 10:33:25
186178,2022-10-29 09:09:43
152384,2022-10-25 10:39:37
71742,2022-10-17 18:56:33
53134,2022-10-25 17:31:05
112834,2022-10-28 09:49:11
23062,2022-10-16 11:29:28
100325,2022-10-17 19:59:12
137946,2022-10-23 21:24:05
134731,2022-10-25 12:01:12
91520,2022-10-13 09:30:56
77714,2022-10-18 18:26:44
177696,2022-10-25 18:50:43
164418,2022-10-26 19:52:47
61615,2022-10-31 11:21:12
63314,2022-10-23 19:15:47
92620,2022-10-29 17:02:41
136905,2022-10-25 13:21:21
136913,2022-09-18 18:51:33
190014,2022-10-30 21:55:18
126194,2022-10-14 16:05:13
166620,2022-10-28 09:17:25
54042,2022-10-26 13:29:00
41517,2022-10-02 08:17:51
126350,2022-10-06 08:15:31
64260,2022-10-30 21:31:22
11517,2022-11-01 11:25:14
159434,2022-10-29 19:42:30
134184,2022-10-19 11:56:17
1778,2022-10-25 17:28:02
164337,2022-10-21 15:55:02
96321,2022-10-24 12:09:26
195579,2022-10-11 10:46:44
183066,2022-10-12 17:53:06
196007,2022-10-31 18:24:56
72551,2022-10-30 18:08:47
122718,2022-10-30 19:26:29
113014,2022-10-31 12:07:24
66402,2022-10-07 12:29:24
142269,2022-10-28 20:30:20
177619,2022-11-01 20:38:13
86380,2022-10-06 10:40:10
88695,2022-10-24 15:17:24
67919,2022-10-22 10:29:35
173386,2022-10-30 17:56:10
127908,2022-10-08 19:49:32
90094,2022-10-30 09:37:40
103998,2022-10-17 12:08:23
169367,2022-10-27 09:54:09
174621,2022-10-25 10:46:19
41344,2022-10-24 20:05:25
110451,2022-10-21 19:58:57
44641,2022-10-24 20:48:39
147671,2022-10-15 13:21:15
165222,2022-10-24 12:05:06
159875,2022-10-14 08:20:01
114366,2022-10-07 20:20:26
72536,2022-10-10 08:46:41
10416,2022-10-19 18:01:44
92358,2022-10-23 12:34:46
17967,2022-10-15 12:43:00
147948,2022-10-30 21:51:31
173771,2022-10-21 18:11:21
14642,2022-09-06 20:59:32
164004,2022-10-25 13:46:56
140103,2022-10-23 20:54:34
49864,2022-11-01 09:45:42
123047,2022-10-29 11:50:32
99315,2022-10-15 10:36:57
58728,2022-10-31 20:54:38
100573,2022-10-27 16:33:17
145461,2022-10-28 13:12:49
5134,2022-10-15 19:32:48
39985,2022-10-15 08:11:43
7855,2022-09-29 13:29:48
181418,2022-10-19 18:41:09
192571,2022-10-30 17:04:13
64959,2022-10-28 20:18:37
5146,2022-10-21 18:46:52
74016,2022-10-26 19:43:35
188207,2022-10-25 19:56:18
193942,2022-10-24 12:00:14
28113,2022-10-28 16:44:51
65298,2022-10-30 18:11:54
124521,2022-10-29 20:30:00
174119,2022-10-27 09:11:30
105473,2022-10-17 20:02:16
43794,2022-10-23 17:07:21
58889,2022-10-18 11:31:35
107031,2022-10-27 20:51:17
190119,2022-10-31 14:07:57
31460,2022-10-10 18:07:23
64979,2022-10-29 11:31:08
86491,2022-10-23 19:46:21
178549,2022-10-28 10:43:32
91061,2022-10-31 19:19:39
110980,2022-10-06 09:10:34
63859,2022-10-26 20:50:37
64825,2022-10-01 12:35:49
28337,2022-10-19 20:42:16
39714,2022-10-09 10:30:22
167520,2022-10-21 19:52:11
110872,2022-07-30 17:34:42
108350,2022-10-30 08:00:21
84098,2022-10-07 20:29:55
185369,2022-10-17 13:32:26
143439,2022-10-22 12:12:27
148100,2022-10-28 18:21:05
133743,2022-10-28 14:26:40
51344,2022-10-28 19:10:52
197518,2022-10-26 20:42:54
165576,2022-08-11 20:13:51
117248,2022-10-08 12:51:23
142957,2022-10-28 10:42:09
124763,2022-10-15 16:04:12
117581,2022-10-23 11:50:46
71038,2022-09-28 19:02:17
62162,2022-11-01 13:57:42
20142,2022-10-25 19:16:40
103622,2022-10-30 18:09:46
108874,2022-10-02 08:52:42
183086,2022-10-27 12:51:42
123650,2022-10-31 10:08:41
145130,2022-10-21 20:07:32
104234,2022-10-18 10:13:18
192676,2022-10-23 13:45:34
99529,2022-10-14 18:40:44
195863,2022-10-19 15:21:22
62202,2022-10-25 13:18:58
49386,2022-10-27 18:15:48
166360,2022-10-28 20:09:52
64008,2022-10-25 11:47:02
87211,2022-10-16 12:17:08
192018,2022-09-07 19:58:04
60083,2022-09-25 15:48:06
80067,2022-10-27 21:20:46
197040,2022-10-27 21:25:57
171770,2022-10-25 18:12:24
114976,2022-10-14 17:18:56
85093,2022-09-24 20:11:36
126218,2022-10-24 11:44:30
107051,2022-10-19 10:17:17
138997,2022-10-24 09:55:26
153431,2022-11-01 13:13:14
153845,2022-10-13 17:34:01
184624,2022-10-06 11:46:50
163998,2022-10-26 19:32:22
145511,2022-10-19 19:54:12
63502,2022-10-25 18:00:08
115527,2022-10-24 09:36:35
116391,2022-10-24 18:45:19
75839,2022-10-26 13:00:04
150782,2022-10-09 12:42:32
152242,2022-10-20 17:45:40
42494,2022-11-01 12:55:15
147267,2022-10-17 12:39:46
193773,2022-10-21 10:22:32
144462,2022-10-28 20:11:10
191537,2022-10-11 20:34:32
37497,2022-10-17 19:15:43
161042,2022-10-30 19:36:38
37480,2022-10-03 21:49:14
191507,2022-10-21 17:56:10
78714,2022-10-20 18:37:27
66620,2022-10-17 08:57:09
188255,2022-10-23 13:58:46
47261,2022-10-30 19:53:46
76309,2022-10-27 09:51:18
176440,2022-10-30 21:55:35
132867,2022-10-31 12:29:31
85924,2022-10-02 09:13:53
88713,2022-10-25 15:52:38
112343,2022-10-31 16:24:23
27365,2022-10-21 13:43:32
92872,2022-10-20 20:16:36
135103,2022-10-21 18:21:14
42465,2022-10-21 12:56:20
167594,2022-10-28 19:55:39
17833,2022-10-31 20:42:04
46488,2022-10-10 17:25:58
131408,2022-10-26 21:03:51
153000,2022-10-29 19:55:58
183832,2022-10-30 17:33:00
185396,2022-10-24 12:51:08
32666,2022-10-28 21:55:31
141921,2022-10-20 09:25:37
113982,2022-10-15 16:16:35
95769,2022-10-20 21:51:52
106047,2022-10-23 20:49:49
143527,2022-10-02 18:20:42
56963,2022-10-28 10:54:47
97069,2022-11-01 12:43:15
187436,2022-10-25 20:41:02
46091,2022-10-24 19:54:39
124302,2022-10-16 09:28:16
162146,2022-10-28 10:32:37
57081,2022-10-31 11:15:44
166944,2022-10-28 12:52:36
122523,2022-09-22 09:42:12
162395,2022-10-22 12:29:43
15567,2022-10-29 13:42:40
137412,2022-10-05 12:33:44
118496,2022-11-01 18:36:59
186946,2022-10-23 20:17:35
98330,2022-10-17 21:07:12
176250,2022-10-30 12:30:54
24677,2022-09-26 19:00:26
103324,2022-10-26 21:30:30
85379,2022-10-29 12:28:19
21149,2022-10-09 13:47:55
149243,2022-11-01 19:59:16
147916,2022-09-05 14:29:12
178767,2022-10-27 18:22:23
46819,2022-10-14 17:36:17
147528,2022-10-31 18:19:00
191490,2022-10-29 21:57:24
36091,2022-10-20 19:23:39
186043,2022-10-24 11:33:51
177732,2022-10-06 17:17:13
33931,2022-10-20 10:18:18
139414,2022-10-27 12:27:29
37026,2022-10-21 10:26:13
79391,2022-10-22 20:28:00
116223,2022-09-21 12:15:35
54474,2022-10-19 19:09:32
103320,2022-10-22 19:24:48
117523,2022-10-31 13:25:35
96620,2022-10-21 10:48:08
74376,2022-10-29 21:54:57
93379,2022-10-29 12:33:43
177944,2022-11-01 08:46:46
73078,2022-09-30 11:47:57
104135,2022-11-01 13:10:10
173693,2022-10-30 17:21:47
163398,2022-09-23 20:54:36
121529,2022-10-20 20:27:03
83046,2022-10-18 11:01:21
184714,2022-09-28 12:46:31
97601,2022-10-23 19:54:20
183970,2022-10-31 15:58:49
162711,2022-10-27 09:18:40
149179,2022-10-27 17:14:42
140733,2022-10-22 18:36:07
76537,2022-10-30 19:04:10
141915,2022-10-08 08:30:29
172273,2022-10-30 20:54:43
57493,2022-10-18 18:26:21
191932,2022-11-01 21:52:30
186762,2022-10-31 21:13:12
194920,2022-10-29 19:57:29
100396,2022-10-25 17:53:25
24157,2022-10-26 19:12:53
124004,2022-10-02 21:52:34
96336,2022-10-28 17:38:38
143725,2022-10-22 13:15:40
117742,2022-10-22 21:02:45
87833,2022-06-29 12:52:25
114949,2022-10-05 13:58:31
67996,2022-10-31 13:49:48
114180,2022-10-30 18:45:05
33569,2022-11-01 10:32:03
144855,2022-10-30 13:44:33
96368,2022-10-21 17:56:03
84956,2022-10-28 19:06:17
38380,2022-10-31 20:41:26
68680,2022-11-01 11:49:14
176068,2022-10-18 09:37:28
80258,2022-10-16 19:05:29
50139,2022-10-31 17:26:35
67274,2022-10-23 18:57:59
143211,2022-10-16 09:21:51
85805,2022-10-25 11:26:02
108938,2022-10-29 19:24:06
53015,2022-10-26 12:07:43
53308,2022-10-28 12:47:08
146589,2022-10-26 17:48:47
85504,2022-10-27 12:48:10
91145,2022-10-20 12:01:19
143802,2022-10-24 10:56:25
145275,2022-10-11 12:07:56
79814,2022-10-28 20:08:16
137230,2022-10-17 21:16:59
64591,2022-10-20 12:35:59
191821,2022-10-28 12:57:51
120753,2022-09-24 08:56:36
187686,2022-10-07 12:13:51
133339,2022-10-08 21:55:32
183525,2022-10-28 10:24:35
97937,2022-11-01 19:53:33
46373,2022-10-14 15:37:09
125493,2022-10-30 16:12:34
186820,2022-10-30 16:31:37
104304,2022-11-01 21:50:49
109382,2022-10-28 09:25:53
191335,2022-10-31 21:49:54
84953,2022-10-31 21:59:44
82706,2022-11-01 18:25:47
164986,2022-10-30 14:27:18
126626,2022-10-21 10:08:46
144255,2022-10-25 13:20:29
170878,2022-10-27 13:50:56
49627,2022-10-15 08:02:57
88259,2022-10-07 18:02:15
79570,2022-10-30 18:15:19
68089,2022-10-19 10:24:41
86592,2022-10-16 13:16:57
91606,2022-10-25 13:50:22
64826,2022-10-23 08:38:18
192863,2022-10-12 20:02:19
137219,2022-11-01 12:00:04
105448,2022-10-23 11:35:13
78777,2022-10-29 21:13:37
104683,2022-10-26 17:17:06
34742,2022-10-30 16:39:15
37856,2022-10-20 11:48:06
122565,2022-11-01 20:37:03
42020,2022-11-01 18:21:43
127769,2022-10-31 19:41:57
136122,2022-10-27 10:28:03
192600,2022-10-28 09:57:25
97986,2022-10-24 21:28:19
145117,2022-10-30 09:59:37
53420,2022-10-29 08:50:14
197120,2022-10-11 21:44:23
173882,2022-10-25 09:00:59
118537,2022-10-23 18:58:30
74898,2022-10-30 19:37:48
51776,2022-10-30 21:17:34
47094,2022-11-01 21:42:41
13459,2022-10-25 16:24:12
46935,2022-10-10 09:59:53
65660,2022-10-27 09:26:20
99095,2022-10-28 22:39:56
155809,2022-08-28 18:26:20
65578,2022-09-17 11:48:23
28279,2022-10-30 17:44:33
125052,2022-10-27 20:17:08
107892,2022-10-25 17:33:29
168453,2022-10-20 16:26:07
122487,2022-10-30 20:31:28
174298,2022-11-01 22:29:48
122020,2022-10-10 13:19:02
90402,2022-10-25 17:54:58
47065,2022-10-11 17:50:46
162132,2022-10-27 20:00:05
162915,2022-10-29 20:58:04
124565,2022-10-25 18:14:04
195969,2022-10-20 12:11:19
178355,2022-10-24 08:59:22
145744,2022-10-23 10:25:59
5933,2022-10-19 12:37:07
81595,2022-10-21 21:07:16
50616,2022-10-26 11:37:36
79497,2022-10-31 21:34:55
107556,2022-10-30 19:25:03
