CUSTOMER_ID,CHURNED
72190,1
72209,1
72217,0
72218,0
72219,1
72222,1
72224,0
72225,0
72234,1
72235,1
72238,0
72239,1
72255,1
72266,1
72268,1
72269,1
72270,0
72287,1
72294,1
72295,0
72303,1
72305,1
72306,0
72310,0
72312,1
72315,1
72323,0
72324,0
72336,0
72338,1
72343,1
72347,1
72348,0
72350,1
72366,1
72377,0
72380,1
72382,1
72384,1
72385,1
72390,0
72393,1
72394,0
72400,0
72401,0
72403,0
72411,0
72413,0
72418,0
72420,1
72422,0
72426,0
72434,1
72438,1
72445,1
72453,0
72457,0
72459,1
72469,0
72470,0
72474,1
72478,1
72479,0
72482,0
72483,1
72487,1
72488,1
72500,1
72510,0
72514,0
72523,1
72528,0
72530,1
72533,0
72536,0
72542,1
72546,1
72547,1
72549,0
72551,0
72553,0
72558,0
72563,1
72566,0
72581,1
72584,0
72587,0
72591,1
72592,1
72593,1
72594,1
72595,0
72600,0
72601,0
72605,1
72606,0
72610,1
72611,1
72616,1
72617,1
72618,0
72620,0
72622,1
72624,0
72625,0
72627,0
72630,1
72634,0
72638,0
72650,1
72652,1
72656,1
72660,0
72664,0
72673,1
72676,1
72678,1
72686,0
72690,0
72694,0
72697,0
72703,1
72705,1
72707,0
72708,0
72709,0
72716,1
72723,0
72724,0
72728,1
72737,1
72740,0
72742,1
72743,0
72745,1
72748,1
72754,0
72755,1
72759,1
72760,0
72770,1
72771,0
72776,0
72777,1
72778,0
72781,0
72784,0
72788,1
72798,0
72802,0
72804,1
72806,1
72809,1
72814,0
72818,0
72822,1
72826,0
72831,0
72832,0
72836,1
72847,1
72852,0
72853,1
72854,1
72856,1
72860,0
72865,0
72866,0
72868,0
72873,1
72874,0
72881,0
72888,0
72889,0
72895,1
72899,1
72900,1
72902,0
72903,0
72913,1
72916,1
72923,0
72927,0
72937,0
72940,0
72944,0
72946,0
72948,1
72958,0
72959,0
72966,0
72969,1
72971,1
72977,1
72979,0
72980,0
72982,0
72984,0
72987,0
72988,0
72990,0
72998,0
73000,1
73001,1
73008,0
73015,0
73016,1
73023,1
73026,1
73028,1
73029,1
73030,0
73050,1
73051,1
73053,0
73057,1
73060,1
73067,0
73075,0
73076,1
73078,1
73082,0
73095,0
73099,1
73100,0
73101,1
73102,0
73106,1
73111,0
73112,1
73113,0
73117,0
73119,0
73121,1
73127,0
73135,1
73141,1
73147,1
73148,1
73149,1
73152,1
73154,1
73158,1
73169,0
73170,1
73175,1
73178,0
73179,0
73184,0
73187,0
73195,1
73201,0
73202,0
73203,1
73204,0
73206,1
73208,0
73212,0
73216,1
73220,0
73228,0
73230,1
73232,1
73236,0
73237,1
73250,0
73254,0
73263,0
73264,1
73266,0
73269,0
73271,0
73272,0
73276,1
73279,0
73281,1
73283,1
73286,1
73297,0
73298,0
73300,1
73309,0
73322,1
73326,0
73327,1
73339,1
73349,0
73358,0
73359,0
73360,0
73361,0
73364,0
73365,1
73367,1
73375,1
73376,0
73379,0
73381,0
73386,0
73399,0
73400,0
73403,1
73405,0
73410,1
73415,1
73417,1
73418,1
73421,0
73424,1
73425,0
73435,0
73436,1
73438,0
73440,1
73444,0
73446,0
73451,0
73452,0
73464,1
73465,0
73469,1
73472,0
73473,1
73475,0
73478,1
73479,0
73480,1
73484,1
73487,0
73490,0
73500,1
73507,1
73513,0
73514,0
73519,0
73521,1
73522,0
73524,1
73530,0
73531,1
73533,1
73535,1
73539,0
73540,0
73541,0
73543,1
73547,1
73548,1
73550,0
73556,0
73559,0
73566,0
73569,1
73570,0
73572,1
73573,1
73577,0
73583,0
73585,1
73586,1
73593,1
73595,1
73601,0
73602,0
73604,0
73613,0
73614,1
73618,1
73621,1
73624,0
73625,0
73627,0
73628,0
73629,1
73631,0
73632,0
73635,1
73647,0
73657,1
73661,1
73662,0
73666,0
73668,1
73672,0
73677,0
73694,0
73696,1
73698,1
73699,0
73700,0
73701,0
73704,1
73705,0
73707,0
73708,0
73709,0
73711,1
73714,0
73718,1
73719,1
73726,1
73728,0
73730,0
73731,1
73733,1
73734,0
73738,1
73747,1
73758,0
73760,1
73761,1
73762,0
73767,1
73770,1
73773,1
73775,1
73779,1
73785,0
73786,1
73788,0
73792,0
73793,0
73794,1
73798,0
73799,0
73804,1
73809,0
73811,0
73818,1
73832,0
73834,0
73838,0
73839,0
73840,0
73844,1
73848,0
73850,1
73851,1
73858,1
73859,0
73863,1
73872,0
73884,1
73886,0
73890,0
73895,1
73897,0
73898,1
73901,1
73903,0
73908,1
73911,0
73912,0
73923,0
73927,0
73931,0
73933,0
73936,0
73938,1
73940,1
73943,0
73958,0
73961,1
73972,0
73976,1
73979,1
73982,0
73984,0
73988,0
73989,1
73993,1
73994,0
73995,0
73996,0
73997,1
73998,0
74008,0
74009,1
74016,0
74017,1
74025,0
74029,1
74033,0
74036,0
74039,0
74040,0
74048,0
74052,1
74054,0
74060,1
74061,0
74062,0
74065,1
74066,1
74070,1
74071,1
74096,0
74097,0
74101,1
74103,0
74109,0
74115,1
74116,0
74119,0
74129,1
74133,0
74134,1
74140,0
74143,1
74144,0
74148,1
74149,1
74150,0
74151,0
74152,0
74154,1
74158,0
74163,0
74165,0
74172,0
74176,1
74179,0
74195,1
74196,0
74205,0
74208,0
74213,0
74222,1
74223,0
74224,1
74227,1
74229,0
74231,0
74244,1
74250,0
74255,1
74257,0
74264,1
74271,1
74274,0
74275,1
74284,0
74287,0
74291,0
74292,1
74303,1
74307,1
74309,1
74313,0
74316,0
74319,0
74320,0
74327,1
74329,1
74338,1
74341,0
74347,1
74351,0
74352,1
74354,0
74357,0
74363,1
74364,0
74365,1
74369,1
74373,0
74374,0
74376,1
74377,0
74378,0
74379,0
74381,1
74393,0
74394,0
74400,0
74403,1
74405,1
74411,1
74414,0
74415,0
74420,0
74421,1
74423,1
74426,0
74428,0
74431,0
74434,1
74436,1
74438,1
74440,0
74443,0
74444,0
74445,0
74460,1
74465,0
74468,1
74477,1
74478,0
74482,0
74485,1
74486,0
74499,1
74517,0
74520,0
74523,0
74524,1
74533,0
74536,1
74542,1
74553,0
74555,1
74558,0
74577,0
74578,1
74580,1
74581,0
74582,1
74586,0
74587,0
74596,0
74603,1
74607,1
74610,1
74611,1
74613,1
74615,0
74616,1
74619,1
74622,0
74624,1
74627,1
74628,0
74629,0
74634,0
74635,1
74636,0
74642,0
74644,1
74646,0
74650,1
74662,0
74663,0
74666,0
74668,0
74670,0
74675,1
74684,1
74686,0
74702,1
74703,1
74704,0
74709,1
74714,1
74717,0
74722,0
74724,1
74727,1
74729,1
74731,1
74733,0
74735,1
74736,0
74738,0
74742,0
74746,0
74748,0
74754,1
74758,0
74774,0
74775,1
74780,0
74782,1
74783,0
74788,1
74791,0
74796,0
74801,0
74804,1
74805,0
74806,1
74810,1
74812,0
74818,0
74826,1
74829,1
74832,0
74839,1
74844,0
74849,0
74854,0
74855,1
74864,0
74868,0
74870,1
74871,1
74877,0
74879,0
74881,0
74884,0
74886,0
74887,1
74888,1
74894,0
74898,0
74899,1
74908,0
74916,0
74918,1
74921,0
74923,0
74929,1
74933,0
74934,1
74936,0
74939,0
74940,1
74941,1
74947,0
74957,1
74963,0
74964,0
74968,1
74969,1
74970,1
74976,0
74980,0
74983,1
74984,0
74987,0
74993,0
74997,0
75004,0
75005,0
75008,0
75014,0
75015,1
75017,1
75022,0
75027,0
75033,1
75041,0
75047,1
75055,1
75057,1
75061,0
75062,0
75067,0
75075,1
75076,0
75080,1
75083,1
75087,0
75089,1
75096,0
75101,1
75103,0
75106,0
75109,0
75115,0
75122,0
75123,0
75130,0
75131,1
75133,1
75134,1
75139,1
75140,0
75141,0
75149,1
75154,1
75155,0
75156,0
75159,0
75166,1
75173,1
75175,0
75177,0
75179,0
75187,0
75198,0
75202,1
75207,0
75217,0
75220,1
75225,1
75227,1
75229,0
75230,0
75231,1
75240,0
75242,0
75244,0
75247,0
75253,1
75257,1
75258,0
75260,1
75265,1
75274,1
75275,0
75278,1
75279,0
75281,0
75290,1
75302,1
75318,1
75322,0
75323,1
75327,0
75333,0
75344,1
75345,1
75347,0
75359,0
75366,1
75367,0
75370,0
75374,1
75379,1
75387,1
75391,1
75392,0
75394,1
75395,0
75396,1
75398,0
75400,0
75401,0
75403,1
75404,0
75406,0
75412,0
75420,0
75421,0
75433,1
75434,0
75438,0
75441,1
75443,1
75461,0
75473,1
75474,0
75479,1
75495,0
75506,0
75508,1
75509,0
75515,1
75519,0
75523,1
75529,0
75532,1
75534,1
75536,0
75538,1
75556,0
75574,0
75575,0
75586,1
75593,1
75597,0
75601,1
75602,1
75603,0
75609,1
75610,0
75615,1
75629,0
75630,1
75635,1
75638,0
75643,0
75646,0
75647,0
75661,1
75664,0
75666,1
75667,0
75671,0
75675,1
75677,0
75678,1
75692,1
75693,1
75698,0
75706,0
75709,0
75712,0
75715,0
75728,0
75737,1
75740,0
75745,0
75746,0
75747,1
75751,1
75757,0
75760,1
75761,1
75766,0
75769,0
75772,1
75774,0
75778,0
75781,1
75783,1
75787,1
75788,1
75793,1
75796,1
75798,0
75803,0
75806,1
75809,0
75810,0
75812,0
75814,1
75816,0
75817,0
75818,0
75819,1
75820,1
75827,0
75832,0
75839,0
75841,0
75842,1
75844,0
75845,1
75851,0
75853,0
75855,0
75864,1
75866,0
75870,1
75882,0
75885,0
75886,1
75891,0
75894,1
75899,0
75902,1
75906,1
75908,0
75916,0
75919,0
75921,0
75932,0
75936,0
75951,1
75952,1
75953,0
75956,0
75957,0
75959,0
75963,1
75965,1
75966,0
75973,0
75977,0
75980,1
75982,0
75994,1
76003,0
76006,1
76009,1
76011,0
76012,0
76014,0
76017,0
76021,0
76023,1
76031,0
76033,0
76034,0
76035,1
76037,0
76049,0
76051,0
76052,1
76060,0
76066,1
76068,0
76071,1
76072,0
76075,1
76080,0
76081,0
76086,1
76087,0
76090,1
76095,1
76096,1
76098,0
76099,0
76101,1
76106,1
76117,0
76125,0
76127,1
76134,0
76143,1
76150,1
76153,0
76163,0
76167,0
76169,0
76170,0
76174,1
76178,1
76182,0
76185,1
76187,1
76193,0
76195,0
76197,0
76203,0
76208,1
76217,0
76218,0
76220,0
76221,0
76222,1
76224,1
76225,0
76228,0
76235,1
76246,1
76247,1
76253,1
76258,1
76259,0
76261,1
76262,1
76269,0
76273,0
76274,0
76280,0
76282,1
76283,0
76284,0
76287,0
76289,1
76292,0
76297,0
76302,1
76309,0
76311,0
76314,1
76316,1
76319,0
76327,1
76330,1
76331,0
76335,0
76338,0
76339,1
76340,0
76342,1
76343,1
76344,0
76345,0
76350,0
76354,1
76356,1
76358,1
76364,0
76366,1
76367,0
76375,1
76377,0
76383,1
76386,1
76388,0
76389,1
76392,0
76397,1
76400,0
76406,0
76408,0
76411,0
76412,0
76413,0
76421,0
76424,0
76425,1
76426,0
76428,1
76429,0
76431,1
76439,1
76441,1
76445,1
76450,0
76459,1
76475,0
76482,0
76485,1
76486,0
76489,0
76491,0
76493,0
76499,0
76500,1
76502,0
76504,1
76508,0
76511,1
76517,1
76519,0
76520,0
76526,0
76528,0
76530,1
76532,0
76533,0
76534,1
76535,0
76537,0
76546,0
76549,1
76555,0
76557,1
76559,1
76572,0
76577,1
76589,1
76590,0
76592,0
76593,1
76595,0
76596,0
76600,0
76602,0
76607,0
76611,0
76621,0
76625,0
76636,0
76639,0
76642,1
76644,0
76649,0
76650,1
76651,1
76654,0
76659,0
76665,0
76672,0
76674,1
76675,1
76695,0
76697,0
76718,1
76720,0
76721,1
76723,1
76724,0
76727,0
76728,1
76729,1
76730,0
76731,1
76739,1
76746,1
76756,1
76764,0
76769,0
76774,1
76776,1
76780,0
76781,1
76784,1
76787,1
76791,0
76792,0
76807,1
76812,0
76813,0
76816,0
76821,1
76824,0
76826,0
76830,0
76836,0
76842,0
76843,0
76846,0
76849,0
76852,0
76855,0
76857,0
76859,1
76860,0
76861,1
76862,0
76863,0
76873,1
76878,0
76881,1
76883,1
76884,0
76885,1
76888,1
76903,0
76905,1
76906,0
76907,0
76911,1
76913,1
76914,0
76928,0
76931,0
76935,1
76937,0
76938,0
76941,0
76946,0
76948,0
76954,1
76956,0
76960,0
76966,0
76970,0
76982,0
76985,0
76988,1
76989,0
76992,0
77001,0
77002,1
77006,0
77013,1
77014,0
77015,0
77016,1
77019,0
77028,1
77036,1
77042,0
77049,0
77050,0
77052,0
77054,0
77055,0
77057,1
77060,0
77061,1
77065,0
77068,1
77074,1
77076,1
77087,0
77088,0
77100,1
77103,0
77104,1
77112,1
77114,1
77116,0
77119,0
77120,0
77122,1
77123,1
77127,1
77132,0
77133,0
77135,0
77136,1
77137,0
77138,0
77139,0
77147,1
77148,0
77155,0
77159,0
77161,1
77164,0
77165,0
77171,0
77176,1
77178,0
77180,1
77182,0
77185,0
77192,1
77201,1
77211,1
77216,1
77226,0
77228,0
77232,1
77235,0
77246,0
77249,0
77255,1
77257,0
77258,1
77267,0
77268,0
77272,1
77273,0
77274,1
77283,0
77291,1
77296,1
77303,1
77304,1
77308,0
77311,1
77315,0
77319,1
77320,1
77322,1
77332,0
77339,0
77341,1
77345,1
77352,1
77353,1
77355,0
77358,0
77367,0
77380,1
77383,0
77385,1
77386,0
77388,1
77390,1
77391,0
77394,1
77401,0
77406,0
77407,0
77415,1
77416,0
77417,0
77422,0
77434,0
77435,1
77445,0
77451,1
77452,0
77455,1
77456,1
77457,1
77460,0
77462,1
77466,0
77471,0
77472,0
77473,1
77474,1
77477,1
77478,1
77480,0
77482,0
77486,0
77493,1
77496,1
77499,0
77506,0
77508,0
77514,0
77515,1
77518,1
77520,1
77522,0
77526,0
77529,0
77530,1
77531,0
77537,0
77542,1
77546,0
77548,0
77550,0
77551,1
77558,1
77560,1
77561,1
77564,0
77574,1
77577,1
77587,0
77588,0
77590,1
77593,0
77601,0
77605,0
77611,0
77613,0
77614,0
77626,0
77632,0
77640,0
77647,1
77651,0
77655,0
77656,0
77660,0
77661,0
77664,0
77667,1
77669,0
77670,1
77673,1
77674,0
77675,1
77677,0
77678,0
77680,0
77684,1
77689,1
77690,0
77693,1
77695,0
77696,0
77704,0
77707,1
77709,0
77713,0
77714,1
77720,1
77723,0
77729,0
77730,1
77732,1
77737,1
77738,1
77740,0
77742,0
77743,1
77745,1
77746,1
77748,1
77752,0
77754,0
77765,1
77768,0
77770,0
77777,0
77790,0
77797,1
77798,1
77799,0
77806,1
77807,1
77812,0
77815,1
77819,1
77822,1
77823,0
77825,1
77829,1
77832,1
77834,0
77838,0
77839,0
77841,1
77844,0
77847,1
77848,0
77851,0
77856,1
77858,0
77863,0
77865,1
77868,0
77875,0
77876,1
77882,1
77887,0
77888,0
77892,0
77897,0
77898,1
77904,1
77907,0
77908,0
77909,1
77912,0
77922,0
77923,0
77927,1
77931,1
77933,1
77936,1
77938,1
77947,0
77951,1
77954,0
77956,0
77957,1
77960,0
77962,1
77971,0
77976,0
77977,1
77984,0
77989,1
78005,1
78007,1
78008,1
78010,0
78013,0
78015,0
78017,1
78019,0
78020,0
78037,1
78050,0
78051,1
78054,0
78058,1
78063,0
78068,0
78070,0
78071,1
78072,1
78074,0
78076,1
78077,0
78079,0
78080,0
78081,1
78085,0
78090,0
78099,0
78107,0
78112,1
78116,0
78119,0
78121,1
78123,1
78124,1
78130,0
78134,0
78141,0
78151,0
78154,0
78160,0
78161,1
78173,1
78175,1
78178,0
78180,0
78184,1
78185,0
78188,0
78190,1
78191,1
78193,0
78197,1
78206,1
78207,1
78209,1
78210,1
78216,0
78217,1
78219,1
78222,1
78227,1
78240,0
78242,1
78246,0
78248,0
78250,1
78253,1
78255,0
78257,1
78259,0
78266,1
78274,1
78281,0
78283,1
78286,0
78289,1
78291,1
78292,0
78295,1
78300,0
78301,1
78303,0
78304,1
78305,0
78307,0
78311,1
78314,1
78315,1
78321,1
78322,0
78328,0
78329,1
78331,1
78332,1
78337,0
78345,1
78349,0
78351,0
78353,0
78362,0
78366,1
78376,0
78377,1
78383,0
78384,1
78385,0
78386,1
78389,0
78403,1
78407,0
78410,0
78419,0
78434,1
78440,0
78442,0
78443,0
78445,0
78451,1
78454,0
78455,1
78464,1
78467,1
78473,0
78477,1
78482,1
78484,1
78488,0
78492,0
78493,0
78496,1
78497,0
78498,0
78506,0
78511,1
78515,1
78533,1
78534,1
78536,0
78544,0
78547,1
78551,1
78558,0
78562,1
78572,0
78573,0
78576,1
78583,0
78585,1
78588,0
78594,0
78596,1
78605,1
78612,0
78613,1
78618,0
78620,1
78628,1
78629,0
78630,0
78632,1
78646,1
78647,0
78652,1
78661,0
78662,1
78665,1
78671,0
78673,0
78675,1
78677,1
78684,0
78685,0
78686,1
78688,0
78700,0
78705,1
78714,0
78715,0
78722,1
78724,1
78729,1
78733,1
78734,0
78737,1
78739,0
78744,0
78760,1
78765,1
78768,0
78769,0
78770,0
78772,1
78777,0
78781,0
78786,0
78787,1
78793,1
78795,1
78799,1
78801,0
78803,0
78804,1
78805,0
78806,0
78808,1
78813,0
78824,0
78825,0
78826,1
78827,0
78831,0
78832,0
78834,0
78836,0
78837,0
78842,1
78846,0
78849,1
78854,0
78855,1
78862,0
78863,0
78865,0
78866,0
78881,0
78891,1
78894,0
78896,1
78906,0
78907,1
78908,0
78910,0
78911,0
78916,0
78917,1
78919,1
78921,0
78923,0
78926,1
78928,0
78933,0
78935,0
78936,0
78938,0
78939,0
78943,0
78947,1
78951,0
78953,1
78960,1
78967,0
78975,0
78976,1
78981,1
78990,0
78992,1
78995,0
78999,1
79000,1
79005,1
79006,0
79010,1
79013,0
79015,1
79019,1
79020,0
79023,0
79029,0
79034,0
79041,0
79043,0
79044,0
79050,1
79059,1
79063,1
79071,1
79080,1
79090,0
79092,1
79094,1
79099,1
79106,0
79111,1
79112,1
79114,1
79115,0
79117,0
79119,0
79121,1
79122,1
79126,0
79128,0
79133,0
79138,1
79139,1
79140,0
79151,0
79152,1
79154,1
79155,1
79157,0
79162,0
79168,0
79171,0
79173,0
79177,0
79180,0
79181,1
79185,0
79188,1
79190,1
79196,0
79198,0
79200,1
79201,1
79208,1
79209,0
79210,0
79211,0
79216,0
79223,0
79225,1
79233,0
79246,0
79249,1
79251,1
79258,0
79259,0
79261,1
79265,0
79269,1
79271,1
79281,1
79286,0
79288,1
79290,0
79291,1
79295,1
79298,0
79308,1
79310,1
79313,0
79314,0
79316,1
79317,0
79320,0
79329,1
79338,1
79340,1
79344,0
79345,0
79354,0
79362,0
79366,0
79368,1
79371,1
79372,1
79375,0
79376,1
79380,1
79384,0
79385,1
79391,0
79393,1
79394,1
79395,1
79398,0
79402,0
79408,0
79409,0
79410,1
79412,0
79413,0
79418,1
79420,0
79422,0
79430,1
79435,1
79437,0
79445,1
79452,0
79455,1
79456,0
79463,1
79468,1
79473,0
79475,0
79479,0
79491,0
79496,1
79497,0
79498,0
79499,0
79501,0
79504,1
79506,0
79507,0
79512,0
79513,0
79514,1
79518,0
79519,0
79521,0
79523,0
79526,0
79531,1
79533,1
79535,1
79544,0
79545,1
79546,1
79550,0
79564,0
79566,1
79570,0
79571,1
79577,0
79584,1
79587,0
79588,0
79592,1
79596,0
79598,0
79608,1
79610,1
79611,0
79613,1
79616,0
79620,0
79623,0
79626,0
79632,1
79633,0
79634,1
79637,1
79640,1
79641,0
79647,1
79658,0
79660,0
79662,0
79669,0
79672,0
79675,0
79677,0
79688,0
79689,0
79690,1
79691,1
79696,1
79697,0
79700,1
79702,0
79703,1
79716,0
79718,1
79721,1
79723,0
79730,0
79736,1
79737,0
79739,1
79742,0
79744,0
79749,1
79753,0
79758,0
79762,1
79763,0
79764,1
79765,1
79768,1
79778,1
79788,1
79803,0
79805,0
79809,1
79814,0
79816,0
79818,0
79820,0
79821,0
79823,1
79826,0
79828,0
79830,1
79831,1
79836,0
79839,1
79857,1
79858,1
79859,0
79860,0
79861,1
79864,1
79883,0
79886,1
79889,1
79893,1
79903,1
79904,0
79906,0
79913,0
79917,1
79920,0
79925,1
79926,1
79930,1
79932,0
79934,0
79944,0
79953,0
79970,1
79984,0
79989,0
79992,0
79997,1
79999,0
80001,1
80004,0
80007,0
80011,1
80012,1
80016,0
80019,1
80023,1
80025,0
80030,0
80031,1
80039,0
80040,1
80043,0
80044,0
80051,0
80059,1
80060,1
80062,0
80064,1
80067,0
80070,0
80075,1
80085,1
80087,0
80092,0
80096,1
80098,1
80101,0
80106,1
80112,1
80117,0
80118,0
80124,0
80125,1
80133,0
80134,0
80136,1
80140,1
80141,0
80147,1
80148,1
80150,1
80154,0
80159,1
80165,1
80167,1
80169,0
80175,0
80177,1
80179,0
80181,0
80183,0
80185,0
80188,0
80190,1
80195,1
80196,0
80198,0
80199,0
80201,0
80204,0
80212,1
80215,0
80221,1
80227,0
80232,1
80242,1
80244,0
80248,1
80249,1
80254,0
80258,1
80267,0
80269,0
80275,1
80278,1
80282,1
80286,1
80292,0
80295,0
80298,1
80308,1
80312,1
80318,1
80321,1
80323,0
80324,1
80330,1
80345,0
80347,1
80351,1
80352,0
80363,0
80364,1
80366,1
80374,0
80382,1
80391,0
80397,1
80407,1
80409,1
80414,0
80415,0
80416,0
80417,0
80420,1
80427,0
80429,1
80431,1
80433,0
80448,1
80449,0
80453,1
80456,1
80459,1
80461,0
80462,1
80464,1
80465,0
80466,0
80467,0
80475,0
80478,0
80479,0
80483,0
80484,0
80491,0
80516,0
80521,0
80525,0
80527,1
80529,0
80530,0
80531,0
80533,1
80534,0
80536,1
80537,1
80538,0
80543,0
80550,0
80555,0
80557,0
80565,0
80574,1
80585,1
80588,1
80595,0
80598,0
80599,1
80601,0
80605,0
80607,0
80609,1
80610,1
80612,1
80615,1
80620,0
80622,1
80624,0
80626,1
80636,0
80648,1
80652,1
80659,1
80660,1
80661,1
80668,0
80669,0
80673,1
80678,0
80682,1
80687,0
80690,1
80691,0
80693,0
80694,1
80696,1
80702,1
80703,1
80704,1
80719,1
80722,1
80723,1
80726,1
80729,0
80732,1
80735,0
80741,0
80744,1
80746,1
80751,0
80752,1
80753,1
80754,1
80756,1
80757,0
80762,0
80765,0
80766,1
80771,1
80773,0
80779,1
80780,1
80782,0
80783,1
80784,0
80785,0
80790,0
80801,0
80806,0
80812,0
80814,0
80816,1
80820,0
80823,1
80825,0
80846,0
80847,1
80848,1
80851,1
80856,0
80859,0
80862,0
80865,0
80868,1
80873,0
80876,0
80877,1
80879,0
80884,0
80891,0
80899,0
80908,0
80913,0
80914,1
80922,0
80927,0
80929,0
80933,1
80934,0
80944,0
80948,1
80953,0
80957,0
80965,1
80966,0
80969,1
80972,1
80978,0
80983,0
80984,1
80992,1
81004,1
81005,0
81012,1
81014,0
81019,0
81020,0
81022,1
81029,1
81037,1
81038,1
81048,1
81051,0
81060,0
81065,0
81076,0
81078,0
81080,1
81089,0
81090,1
81094,0
81095,0
81096,0
81097,0
81100,1
81105,1
81109,1
81112,0
81113,1
81116,1
81118,0
81126,1
81137,0
81141,0
81144,1
81145,1
81152,1
81153,1
81158,0
81163,1
81164,1
81171,1
81177,1
81183,1
81190,1
81200,1
81201,0
81203,0
81205,1
81206,1
81212,1
81214,0
81215,0
81216,0
81218,1
81224,0
81226,1
81228,1
81229,0
81230,0
81232,0
81233,1
81234,0
81243,0
81247,1
81250,0
81256,0
81257,1
81269,1
81270,1
81274,1
81277,0
81278,1
81287,0
81289,0
81291,1
81293,0
81296,1
81298,0
81300,1
81304,0
81305,0
81307,0
81309,0
81311,0
81312,0
81319,1
81322,0
81324,1
81330,0
81332,0
81342,0
81345,1
81356,1
81359,0
81360,0
81363,0
81368,0
81372,0
81382,0
81383,0
81385,1
81395,0
81397,0
81404,0
81405,0
81407,0
81408,0
81409,1
81414,0
81418,0
81420,0
81428,0
81440,1
81441,0
81462,1
81464,1
81465,1
81480,1
81482,0
81483,0
81488,0
81489,0
81492,1
81495,0
81502,1
81507,1
81508,0
81509,0
81511,0
81513,0
81517,0
81518,0
81524,1
81537,0
81539,1
81540,1
81543,1
81550,1
81552,1
81554,0
81555,1
81558,0
81561,1
81571,1
81575,0
81578,0
81579,1
81585,1
81587,1
81589,1
81591,1
81592,0
81593,0
81595,1
81610,1
81613,0
81614,1
81617,0
81619,0
81624,1
81626,0
81627,0
81632,1
81633,0
81636,0
81638,1
81641,0
81642,0
81647,0
81651,1
81655,1
81656,1
81658,0
81661,1
81665,1
81668,0
81669,0
81670,0
81672,1
81679,0
81681,1
81684,1
81685,1
81687,0
81703,0
81705,0
81710,1
81712,1
81716,0
81731,1
81735,0
81737,1
81738,0
81748,0
81749,0
81752,0
81753,1
81757,0
81766,1
81771,1
81775,1
81781,0
81782,1
81783,1
81784,0
81788,1
81791,0
81792,1
81798,1
81807,0
81808,1
81813,1
81830,1
81836,0
81839,0
81842,1
81845,0
81846,0
81852,0
81856,0
81865,0
81867,0
81868,1
81872,0
81874,1
81879,1
81884,1
81887,1
81888,1
81891,0
81893,0
81894,0
81895,1
81902,1
81904,0
81905,1
81910,0
81920,1
81940,0
81945,1
81946,0
81956,1
81971,1
81972,0
81979,1
81982,0
81985,0
81987,1
81992,0
81994,1
82010,1
82013,0
82019,1
82027,1
82029,0
82030,0
82032,1
82046,0
82047,1
82049,0
82052,0
82054,0
82059,1
82060,1
82064,0
82070,0
82076,0
82077,1
82079,0
82080,1
82082,1
82083,0
82087,0
82093,1
82096,0
82113,0
82116,0
82120,0
82123,1
82124,0
82129,1
82131,0
82132,0
82135,0
82145,1
82146,0
82150,0
82151,0
82152,0
82159,1
82163,0
82164,0
82169,0
82178,0
82180,1
82182,1
82183,0
82185,0
82190,0
82191,0
82196,1
82201,0
82211,1
82216,1
82222,1
82225,1
82229,1
82239,1
82240,0
82241,1
82247,1
82252,1
82256,1
82257,0
82263,0
82273,0
82278,1
82279,1
82280,0
82281,0
82283,1
82286,1
82287,0
82290,1
82292,0
82299,1
82302,0
82304,0
82310,1
82315,1
82317,0
82321,0
82324,0
82326,1
82330,1
82341,0
82342,1
82344,1
82347,1
82361,0
82362,0
82363,1
82373,0
82375,1
82376,1
82377,0
82379,0
82381,0
82383,0
82384,1
82387,1
82392,0
82397,1
82398,0
82401,0
82403,1
82411,1
82425,0
82428,1
82432,0
82450,1
82454,0
82455,1
82457,1
82458,1
82461,1
82466,1
82470,0
82473,0
82484,1
82489,0
82496,0
82497,1
82501,1
82510,1
82524,0
82525,0
82530,0
82532,1
82543,1
82544,1
82546,1
82547,0
82550,0
82551,0
82552,1
82558,1
82559,0
82563,0
82564,1
82572,0
82573,0
82574,0
82580,1
82583,0
82585,1
82591,0
82596,0
82602,1
82603,1
82605,0
82607,0
82608,1
82614,0
82618,1
82627,0
82634,0
82635,0
82638,1
82641,1
82645,0
82649,0
82653,1
82658,0
82663,1
82664,0
82669,0
82677,0
82678,0
82683,1
82684,0
82685,1
82687,1
82688,0
82689,0
82690,0
82692,0
82695,1
82696,0
82702,0
82706,0
82709,1
82714,0
82742,0
82753,1
82765,1
82767,1
82768,1
82769,1
82772,0
82774,0
82786,0
82788,0
82799,0
82804,1
82809,1
82814,0
82816,0
82818,0
82821,0
82824,1
82825,1
82828,1
82829,0
82832,1
82840,0
82841,0
82844,1
82845,1
82846,1
82848,0
82849,0
82859,1
82861,1
82864,1
82866,1
82870,1
82871,0
82872,1
82881,0
82883,1
82885,0
82890,0
82898,1
82899,0
82906,1
82907,0
82908,0
82912,0
82919,0
82925,1
82929,0
82937,0
82945,0
82947,0
82949,0
82950,0
82956,0
82958,0
82959,1
82960,0
82961,1
82963,0
82964,0
82966,0
82972,1
82975,1
82983,1
82986,1
82987,1
82991,0
82992,0
82993,1
82995,0
82997,0
83000,0
83002,0
83003,0
83008,0
83012,1
83013,0
83017,0
83023,0
83025,1
83032,1
83033,0
83035,0
83042,0
83046,1
83049,1
83060,1
83062,1
