CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,AVG_DAYS_BETWEEN_PURCHASE,MAX_DAYS_WITHOUT_PURCHASE,MIN_DAYS_WITHOUT_PURCHASE,GENDER,MARITAL_STATUS,CITY,CHILDREN_COUNT,AGE,LENGTH_OF_RELATIONSHIP,NUM_OF_LOCATIONS_VISITED,RELATIVE_PURCHASE_FREQUENCY,RELATIVE_PURCHASE_MONETARY
75575,15,56,2364.25,18,96,1,Male,Single,Boston,0,72,1007,54,0.055611,2.3478152929
75586,4,68,2544.0,15,83,1,Male,Single,New York City,0,55,1027,63,0.066212,2.4771178189
75593,26,50,1711.0,19,94,1,Female,Divorced/Seperated,New York City,5+,19,928,48,0.053879,1.84375
75597,4,39,1330.75,26,200,1,Male,Married,Boston,3,46,983,38,0.039674,1.3537639878
75601,2,62,2451.75,17,94,1,Female,Married,New York City,1,55,1027,59,0.06037,2.3872930867
75602,6,42,1599.5,24,74,1,Male,Undisclosed,New York City,Undisclosed,18,965,41,0.043523,1.6575129534
75603,0,66,3061.0,16,124,1,Female,Single,New York City,1,70,1008,65,0.065476,3.0367063492
75609,35,58,2290.0,22,206,1,Female,Divorced/Seperated,Denver,4,25,1255,56,0.046215,1.8247011952
75610,6,59,2613.5,19,151,1,Female,Divorced/Seperated,Denver,5+,42,1085,53,0.054378,2.4087557604
75615,16,40,1392.25,33,227,1,Female,Married,San Mateo,2,35,1279,39,0.031274,1.0885457389
75629,2,66,2220.75,16,63,1,Female,Married,New York City,0,55,1013,59,0.065153,2.1922507404
75630,26,57,2414.75,18,107,1,Male,Married,New York City,1,18,980,52,0.058163,2.4640306122
75635,15,50,1823.0,21,105,1,Male,Single,New York City,0,73,1009,44,0.049554,1.8067393459
75638,1,56,1739.75,19,105,1,Female,Single,Boston,1,23,1034,53,0.054159,1.6825435203
75643,7,50,1712.75,21,106,2,Male,Undisclosed,Boston,Undisclosed,43,1026,47,0.048733,1.6693469786
75646,8,69,2878.75,19,139,1,Male,Single,Denver,0,50,1268,63,0.054416,2.270307571
75647,7,55,2120.75,18,85,1,Undisclosed,Married,Boston,1,43,986,52,0.055781,2.150862069
75661,1,44,1977.75,23,110,1,Female,Divorced/Seperated,New York City,2,38,986,41,0.044625,2.005831643
75664,0,64,2631.0,16,63,1,Female,Married,New York City,1,30,1031,60,0.062076,2.5518913676
75666,9,56,2224.0,20,325,1,Female,Undisclosed,Seattle,Undisclosed,72,1094,54,0.051188,2.0329067642
75667,5,54,2187.5,19,76,1,Male,Married,New York City,0,16,1026,52,0.052632,2.1320662768
75671,21,56,2177.0,17,63,1,Female,Single,New York City,0,71,949,53,0.059009,2.2939936776
75675,11,54,2088.0,19,126,1,Male,Divorced/Seperated,Boston,1,63,1012,52,0.05336,2.0632411067
75677,4,51,2113.25,20,63,1,Female,Single,Boston,0,62,977,44,0.052201,2.1629989765
75678,28,59,2047.5,22,147,1,Female,Single,Denver,0,76,1281,59,0.046058,1.5983606557
75692,14,33,1173.0,39,319,1,Female,Single,San Mateo,0,49,1256,32,0.026274,0.9339171975
75693,55,39,1456.5,29,333,1,Male,Single,San Mateo,0,44,1109,38,0.035167,1.3133453562
75698,13,67,2807.25,15,151,1,Female,Married,Boston,2,69,1001,62,0.066933,2.8044455544
75706,5,49,1600.5,27,99,1,Male,Divorced/Seperated,San Mateo,2,39,1275,44,0.038431,1.2552941176
75709,11,57,1893.0,19,119,1,Undisclosed,Single,Seattle,0,81,1050,54,0.054286,1.8028571429
75712,12,59,2160.0,17,92,1,Male,Married,Boston,1,61,987,57,0.059777,2.188449848
75715,6,36,1580.0,33,122,1,Male,Undisclosed,San Mateo,Undisclosed,76,1166,33,0.030875,1.3550600343
75728,7,40,1411.25,25,180,1,Male,Undisclosed,Boston,Undisclosed,20,961,39,0.041623,1.4685223725
75737,5,47,1899.75,25,99,3,Male,Married,San Mateo,2,57,1162,44,0.040448,1.6348967298
75740,4,59,2097.25,17,91,1,Female,Married,Seattle,1,21,992,54,0.059476,2.1141633065
75745,2,52,1967.25,20,84,1,Male,Single,Boston,0,29,1016,52,0.051181,1.936269685
75746,0,55,2069.5,19,96,1,Female,Married,New York City,4,54,1026,54,0.053606,2.0170565302
75747,0,55,2117.75,19,107,1,Male,Married,New York City,5+,39,1023,49,0.053763,2.0701368524
75751,19,37,1609.5,38,327,1,Female,Single,San Mateo,0,32,1369,35,0.027027,1.1756756757
75757,10,66,2633.5,17,89,1,Female,Married,Seattle,1,25,1093,60,0.060384,2.4094236048
75760,4,62,2207.75,20,117,1,Male,Single,Denver,0,43,1244,60,0.049839,1.7747186495
75761,14,50,2113.25,23,105,1,Male,Married,San Mateo,2,50,1138,45,0.043937,1.8569859402
75766,3,55,1805.75,19,159,1,Female,Married,New York City,2,20,1023,50,0.053763,1.7651515152
75769,5,77,3031.75,15,66,1,Female,Married,Denver,1,46,1135,73,0.067841,2.6711453744
75772,3,55,1827.5,18,79,1,Female,Single,Boston,0,17,996,52,0.055221,1.8348393574
75774,10,59,2252.75,18,108,1,Female,Undisclosed,Seattle,Undisclosed,27,1048,59,0.056298,2.1495706107
75778,0,67,2504.0,15,68,1,Female,Single,New York City,0,75,1020,61,0.065686,2.4549019608
75781,32,51,1883.75,20,61,1,Female,Single,New York City,2,21,989,47,0.051567,1.9047017189
75783,5,63,2238.25,18,90,1,Female,Divorced/Seperated,Seattle,3,56,1088,59,0.057904,2.0572150735
75787,35,69,2112.5,14,90,1,Male,Undisclosed,Boston,Undisclosed,79,969,64,0.071207,2.1800825593
75788,23,46,1693.5,26,276,1,Male,Single,San Mateo,0,53,1181,43,0.03895,1.433954276
75793,0,61,2503.75,19,91,1,Female,Married,Denver,1,22,1128,51,0.054078,2.2196365248
75796,22,67,2994.5,19,168,1,Female,Married,Denver,3,82,1236,59,0.054207,2.4227346278
75798,0,62,2059.0,16,99,1,Female,Single,New York City,1,23,1000,59,0.062,2.059
75803,8,42,1504.5,22,139,1,Male,Undisclosed,San Mateo,Undisclosed,74,917,40,0.045802,1.6406761178
75806,10,40,1365.0,31,183,1,Male,Single,San Mateo,2,63,1197,37,0.033417,1.1403508772
75809,12,43,1518.25,32,366,1,Male,Married,San Mateo,5+,78,1339,39,0.032114,1.1338685586
75810,5,60,2245.5,18,95,1,Female,Undisclosed,Seattle,Undisclosed,41,1077,55,0.05571,2.0849582173
75812,23,52,2033.0,19,82,1,Female,Single,New York City,0,28,993,48,0.052367,2.0473313192
75814,41,41,1361.5,31,191,1,Male,Married,San Mateo,2,22,1235,40,0.033198,1.1024291498
75816,4,55,1934.5,18,182,1,Male,Married,Boston,0,31,998,53,0.05511,1.9383767535
75817,1,58,2197.75,17,106,1,Female,Married,New York City,2,50,994,55,0.05835,2.2110160966
75818,6,35,1390.0,36,164,1,Female,Single,San Mateo,0,36,1240,32,0.028226,1.1209677419
75819,7,62,2118.25,18,107,1,Male,Married,Seattle,2,76,1119,59,0.055407,1.8929848079
75820,13,51,1937.25,19,55,2,Female,Divorced/Seperated,Boston,2,22,956,47,0.053347,2.0264121339
75827,1,81,3484.25,15,130,1,Male,Married,Denver,2,18,1208,74,0.067053,2.8843129139
75832,0,58,2011.25,19,65,1,Male,Divorced/Seperated,Seattle,4,49,1093,56,0.053065,1.8401189387
75839,6,47,2019.0,22,80,1,Female,Married,Denver,1,25,1007,45,0.046673,2.0049652433
75841,2,53,2082.25,19,123,1,Male,Single,Boston,2,17,1010,47,0.052475,2.0616336634
75842,3,43,1505.0,31,162,1,Male,Single,San Mateo,0,18,1288,42,0.033385,1.1684782609
75844,8,67,2685.5,17,116,1,Female,Married,Seattle,2,57,1112,62,0.060252,2.4150179856
75845,23,65,2709.0,16,64,1,Female,Single,New York City,0,49,1010,59,0.064356,2.6821782178
75851,4,50,1760.5,21,141,1,Female,Single,Seattle,0,70,1030,48,0.048544,1.709223301
75853,9,37,1461.0,33,244,1,Male,Single,San Mateo,1,80,1176,36,0.031463,1.2423469388
75855,10,59,2300.75,17,90,1,Female,Married,Boston,2,72,969,55,0.060888,2.3743550052
75864,42,36,1223.0,37,207,2,Undisclosed,Single,San Mateo,1,70,1287,35,0.027972,0.9502719503
75866,4,69,3178.25,18,131,2,Female,Married,Denver,0,50,1247,64,0.055333,2.5487169206
75870,24,63,2923.0,16,73,1,Male,Single,New York City,0,48,1004,60,0.062749,2.9113545817
75882,2,33,1236.5,40,263,1,Female,Married,San Mateo,1,39,1287,30,0.025641,0.9607614608
75885,10,52,1774.25,19,112,1,Male,Undisclosed,New York City,Undisclosed,57,980,48,0.053061,1.8104591837
75886,19,35,1540.0,38,259,1,Male,Single,San Mateo,0,56,1294,32,0.027048,1.1901081917
75891,5,75,2544.5,18,112,1,Female,Married,Denver,3,67,1297,70,0.057826,1.9618350039
75894,9,46,1882.75,28,215,1,Undisclosed,Single,San Mateo,0,59,1279,44,0.035966,1.4720484754
75899,1,67,2407.5,15,64,1,Male,Divorced/Seperated,Boston,2,19,966,62,0.069358,2.4922360248
75902,25,57,2242.5,16,107,1,Male,Married,New York City,1,38,914,49,0.062363,2.4535010941
75906,9,36,1192.5,37,362,1,Male,Married,San Mateo,3,29,1312,36,0.027439,0.9089176829
75908,12,70,2512.5,14,65,1,Female,Single,Seattle,0,40,977,63,0.071648,2.5716479017
75916,2,57,2118.5,20,100,1,Female,Single,Seattle,0,50,1115,54,0.051121,1.9
75919,19,67,2669.5,14,72,1,Female,Married,Boston,5+,64,944,63,0.070975,2.8278601695
75921,1,58,2171.25,18,108,1,Male,Single,Boston,0,59,1018,56,0.056974,2.1328585462
75932,2,78,3125.5,17,72,1,Female,Married,Denver,2,77,1283,69,0.060795,2.4360872954
75936,2,34,1067.75,35,498,2,Female,Single,San Mateo,0,43,1171,34,0.029035,0.9118274979
75951,23,50,2029.5,19,60,1,Female,Married,New York City,4,33,919,48,0.054407,2.2083786725
75952,12,57,2095.5,18,73,1,Male,Married,Boston,0,78,1001,55,0.056943,2.0934065934
75953,4,60,2143.5,17,84,1,Undisclosed,Undisclosed,New York City,Undisclosed,69,1017,57,0.058997,2.1076696165
75956,23,66,2253.0,15,61,1,Undisclosed,Married,Boston,5+,42,964,63,0.068465,2.3371369295
75957,9,51,1880.5,24,166,1,Female,Single,Denver,0,30,1209,50,0.042184,1.5554177006
75959,6,63,2353.5,18,69,1,Female,Married,Seattle,3,70,1114,56,0.056553,2.1126570916
75963,18,61,2380.0,21,152,1,Male,Single,Denver,0,29,1260,57,0.048413,1.8888888889
75965,2,45,1795.25,22,96,1,Undisclosed,Single,Boston,0,51,963,45,0.046729,1.8642263759
75966,18,62,2661.25,20,140,1,Male,Single,Denver,0,78,1248,56,0.049679,2.132411859
75973,3,57,2245.5,18,110,1,Male,Divorced/Seperated,New York City,4,77,1027,52,0.055501,2.1864654333
75977,2,63,2520.25,18,85,1,Female,Single,Seattle,0,52,1087,58,0.057958,2.3185372585
75980,3,33,1144.0,39,295,3,Male,Single,San Mateo,0,36,1257,32,0.026253,0.9101034208
75982,12,59,2347.25,18,104,1,Female,Married,New York City,3,32,1022,57,0.05773,2.2967221135
75994,35,44,1544.75,23,102,1,Female,Married,Boston,1,77,972,41,0.045267,1.5892489712
76003,2,54,2433.0,19,140,1,Female,Divorced/Seperated,New York City,0,50,995,51,0.054271,2.4452261307
76006,22,49,2073.25,18,85,1,Female,Married,Boston,0,65,887,49,0.055242,2.337373168
76009,3,58,2343.5,20,73,1,Male,Single,Denver,0,70,1138,57,0.050967,2.059314587
76011,2,62,2600.75,17,157,1,Female,Married,Boston,1,63,1023,62,0.060606,2.5422776149
76012,10,56,1993.5,20,97,1,Female,Married,Seattle,1,75,1113,53,0.050314,1.7911051213
76014,5,52,1789.75,19,89,1,Undisclosed,Divorced/Seperated,New York City,1,30,964,50,0.053942,1.8565871369
76017,1,60,2305.5,16,51,1,Male,Married,Boston,2,52,964,57,0.062241,2.3915975104
76021,6,61,2298.25,17,81,1,Male,Married,New York City,4,24,1019,58,0.059863,2.2553974485
76023,7,55,2074.75,21,65,1,Female,Single,Seattle,0,74,1116,52,0.049283,1.8590949821
76031,1,45,1828.0,22,87,1,Male,Undisclosed,New York City,Undisclosed,76,957,43,0.047022,1.9101358412
76033,5,62,2825.75,16,86,1,Male,Single,New York City,0,27,978,56,0.063395,2.8893149284
76034,2,63,2382.75,16,90,1,Female,Undisclosed,New York City,Undisclosed,19,1014,58,0.06213,2.349852071
76035,36,69,2964.25,17,90,1,Female,Married,Denver,3,34,1161,63,0.059432,2.5531869078
76037,8,59,2267.25,21,201,1,Male,Single,Denver,0,38,1234,55,0.047812,1.8373176661
76049,2,45,1727.0,27,170,1,Undisclosed,Single,San Mateo,0,38,1199,41,0.037531,1.4403669725
76051,2,61,2325.25,16,81,1,Undisclosed,Single,Seattle,0,82,987,59,0.061803,2.3558763931
76052,21,56,2104.75,18,88,1,Male,Single,New York City,0,53,995,52,0.056281,2.1153266332
76060,7,55,2094.0,19,105,1,Male,Single,New York City,0,46,1002,53,0.05489,2.0898203593
76066,9,42,1438.5,32,213,1,Male,Married,San Mateo,3,43,1319,40,0.031842,1.0905989386
76068,5,66,2745.0,16,82,1,Female,Single,New York City,0,42,1025,61,0.06439,2.6780487805
76071,42,56,1964.0,20,129,1,Female,Single,Denver,0,43,1079,49,0.0519,1.8202038925
76072,0,35,1191.5,39,157,3,Female,Married,San Mateo,0,70,1332,33,0.026276,0.8945195195
76075,10,57,2374.25,18,77,1,Female,Married,New York City,2,79,1004,52,0.056773,2.3647908367
76080,11,30,934.5,42,128,1,Male,Divorced/Seperated,San Mateo,2,73,1210,30,0.024793,0.7723140496
76081,8,56,2261.25,18,90,1,Female,Single,New York City,0,60,1015,53,0.055172,2.2278325123
76086,22,60,2662.75,17,89,1,Male,Married,New York City,2,37,1009,56,0.059465,2.6389990089
76087,17,54,1794.0,19,89,1,Male,Undisclosed,New York City,Undisclosed,22,1018,51,0.053045,1.7622789784
76090,16,52,2023.75,20,85,2,Female,Single,Boston,0,65,1017,48,0.051131,1.9899213373
76095,10,53,1940.5,19,78,1,Undisclosed,Single,New York City,0,62,980,51,0.054082,1.9801020408
76096,30,58,2853.5,19,94,1,Undisclosed,Married,Denver,2,77,1100,53,0.052727,2.5940909091
76098,1,55,2009.5,20,98,1,Male,Married,Seattle,2,46,1102,53,0.049909,1.8235027223
76099,9,60,2187.5,20,217,1,Male,Single,Denver,0,53,1192,57,0.050336,1.8351510067
76101,24,37,1397.75,33,153,2,Female,Married,San Mateo,4,48,1192,36,0.03104,1.1726090604
76106,4,43,1414.0,30,188,1,Male,Single,San Mateo,0,43,1264,39,0.034019,1.1186708861
76117,3,60,2674.75,16,60,1,Male,Married,New York City,5+,51,931,59,0.064447,2.8729860365
76125,29,49,2196.25,20,84,1,Male,Undisclosed,Boston,Undisclosed,23,943,47,0.051962,2.3290031813
76127,22,57,2075.0,17,77,1,Female,Single,Boston,1,63,948,54,0.060127,2.1888185654
76134,0,57,2457.0,23,177,2,Male,Married,Denver,0,48,1269,56,0.044917,1.9361702128
76143,17,50,2137.5,26,280,1,Male,Married,San Mateo,4,24,1261,50,0.039651,1.6950832672
76150,37,71,3040.25,17,96,1,Undisclosed,Married,Denver,4,38,1210,66,0.058678,2.5126033058
76153,0,72,2867.75,16,90,1,Male,Single,Seattle,0,43,1102,68,0.065336,2.6023139746
76163,3,42,1379.5,32,214,1,Female,Married,San Mateo,5+,62,1328,40,0.031627,1.0387801205
76167,5,64,2745.25,20,162,1,Female,Undisclosed,Denver,Undisclosed,79,1277,60,0.050117,2.1497650744
76169,23,57,2248.0,16,59,1,Male,Single,Boston,0,19,890,52,0.064045,2.5258426966
76170,1,58,2025.25,18,152,1,Male,Single,Boston,0,25,1008,52,0.05754,2.0091765873
76174,16,46,1319.25,24,87,1,Female,Single,San Mateo,0,63,1096,44,0.041971,1.2036952555
76178,32,58,2267.5,22,137,1,Female,Single,Denver,0,51,1229,56,0.047193,1.8449959317
76182,9,61,2400.75,20,121,1,Female,Married,Denver,2,25,1172,58,0.052048,2.0484215017
76185,18,58,2125.25,17,72,1,Female,Undisclosed,Boston,Undisclosed,69,965,53,0.060104,2.2023316062
76187,12,58,2540.0,19,140,1,Female,Single,Seattle,0,76,1092,54,0.053114,2.326007326
76193,1,66,2812.0,19,147,1,Male,Married,Denver,1,34,1244,59,0.053055,2.2604501608
76195,0,40,1760.25,34,186,1,Male,Single,San Mateo,0,35,1313,39,0.030465,1.3406321401
76197,9,67,2259.75,15,80,1,Undisclosed,Single,Boston,0,47,998,62,0.067134,2.2642785571
76203,8,60,2394.0,17,86,1,Male,Married,Boston,4,52,1013,55,0.05923,2.3632773939
76208,19,41,1620.5,24,189,1,Male,Single,San Mateo,1,37,961,40,0.042664,1.686264308
76217,2,60,2176.75,17,123,1,Female,Married,Boston,2,59,1018,54,0.058939,2.1382612967
76218,7,58,2315.75,23,138,1,Undisclosed,Married,Denver,3,18,1289,54,0.044996,1.7965477114
76220,3,61,2034.75,17,67,1,Male,Single,New York City,0,38,1017,60,0.05998,2.0007374631
76221,5,58,2516.0,18,116,1,Male,Single,Boston,0,77,1013,56,0.057256,2.4837117473
76222,14,61,2266.0,19,91,1,Male,Single,Seattle,1,65,1112,57,0.054856,2.0377697842
76224,8,56,2202.0,18,64,1,Female,Divorced/Seperated,Boston,0,16,1017,54,0.055064,2.1651917404
76225,4,48,1655.25,21,205,1,Female,Married,New York City,0,53,972,46,0.049383,1.7029320988
76228,4,66,2264.5,19,142,1,Male,Married,Denver,1,70,1226,59,0.053834,1.8470636215
76235,2,51,1996.25,20,98,1,Female,Married,New York City,2,51,1023,47,0.049853,1.9513685239
76246,17,56,2291.75,20,68,1,Male,Single,Denver,2,67,1109,53,0.050496,2.0665013526
76247,30,68,2362.75,15,95,1,Female,Married,Boston,2,46,979,65,0.069459,2.4134320735
76253,2,35,1478.0,35,261,1,Female,Married,San Mateo,2,78,1192,31,0.029362,1.2399328859
76258,105,30,1106.0,40,213,1,Male,Single,San Mateo,0,59,1173,29,0.025575,0.9428815004
76259,0,37,1407.0,37,172,1,Female,Single,San Mateo,0,47,1321,35,0.028009,1.0651021953
76261,25,57,1830.0,17,80,1,Male,Single,Seattle,0,34,963,56,0.05919,1.9003115265
76262,29,48,2222.5,21,99,1,Undisclosed,Single,Denver,0,52,986,43,0.048682,2.2540567951
76269,11,48,1575.0,18,166,1,Male,Undisclosed,New York City,Undisclosed,25,866,41,0.055427,1.8187066975
76273,2,39,1434.75,34,242,1,Male,Married,San Mateo,4,17,1279,35,0.030493,1.1217748241
76274,5,61,2241.5,21,125,1,Male,Married,Denver,2,71,1244,57,0.049035,1.8018488746
76280,10,58,2380.75,16,94,1,Male,Married,New York City,1,52,915,54,0.063388,2.6019125683
76282,22,55,2160.0,18,62,1,Male,Single,Seattle,0,36,967,53,0.056877,2.2337125129
76283,11,60,2425.0,21,80,1,Female,Divorced/Seperated,Denver,2,81,1265,56,0.047431,1.9169960474
76284,5,56,1936.5,20,93,1,Female,Single,Denver,0,62,1093,50,0.051235,1.7717291857
76287,6,62,2211.5,18,123,1,Male,Single,Denver,0,57,1079,59,0.057461,2.0495829472
76289,2,39,1712.0,36,348,1,Female,Undisclosed,San Mateo,Undisclosed,25,1351,38,0.028868,1.2672094745
76292,5,62,2468.75,16,63,1,Female,Divorced/Seperated,Boston,2,32,975,60,0.06359,2.5320512821
76297,2,33,1194.5,39,233,1,Female,Single,San Mateo,0,58,1244,32,0.026527,0.9602090032
76302,5,63,2482.0,16,106,1,Male,Divorced/Seperated,New York City,2,74,1002,56,0.062874,2.4770459082
76309,5,61,2380.75,18,75,1,Female,Married,Seattle,1,57,1051,58,0.05804,2.2652235966
76311,6,61,2038.75,22,155,1,Male,Single,Denver,0,46,1293,56,0.047177,1.5767594741
76314,24,68,2414.75,14,47,1,Undisclosed,Single,New York City,0,19,963,63,0.070613,2.5075285566
76316,16,48,1587.5,21,57,1,Female,Single,Seattle,0,44,1004,47,0.047809,1.5811752988
76319,10,48,1324.75,28,181,1,Female,Married,San Mateo,3,49,1337,45,0.035901,0.9908376963
76327,19,61,2159.25,16,73,1,Female,Married,New York City,2,28,982,59,0.062118,2.1988289206
76330,37,33,1067.5,38,157,3,Female,Single,San Mateo,0,46,1209,32,0.027295,0.8829611249
76331,6,65,2347.75,20,242,1,Male,Divorced/Seperated,Denver,4,51,1254,57,0.051834,1.8722089314
76335,11,64,2437.5,19,95,1,Male,Single,Denver,0,30,1185,60,0.054008,2.0569620253
76338,1,54,2197.0,19,106,1,Undisclosed,Single,New York City,0,24,998,50,0.054108,2.2014028056
76339,6,35,1449.5,41,241,4,Female,Single,San Mateo,0,27,1383,34,0.025307,1.0480838756
76340,12,62,2162.0,16,67,1,Female,Single,Boston,0,30,982,59,0.063136,2.2016293279
76342,5,53,2387.25,21,70,1,Female,Single,Seattle,0,25,1116,49,0.047491,2.1391129032
76343,7,63,2216.0,17,112,1,Female,Single,Seattle,0,70,1029,60,0.061224,2.1535471331
76344,6,59,2715.0,18,167,1,Male,Single,Denver,0,23,1054,55,0.055977,2.5759013283
76345,12,64,2569.75,16,64,1,Undisclosed,Single,New York City,0,24,1007,56,0.063555,2.5518867925
76350,1,45,1624.75,22,82,1,Male,Single,Boston,0,52,966,44,0.046584,1.6819358178
76354,20,46,1924.5,26,160,1,Male,Married,San Mateo,1,24,1155,43,0.039827,1.6662337662
76356,37,41,1758.0,29,177,1,Female,Single,San Mateo,0,20,1179,40,0.034775,1.4910941476
76358,44,51,1908.0,20,67,1,Female,Married,New York City,2,36,985,44,0.051777,1.9370558376
76364,29,57,2301.0,17,199,1,Female,Married,Boston,0,32,974,56,0.058522,2.3624229979
76366,29,64,2800.5,20,108,1,Male,Divorced/Seperated,Denver,3,60,1238,57,0.051696,2.2621163166
76367,16,36,1755.5,37,317,1,Female,Married,San Mateo,2,48,1304,33,0.027607,1.3462423313
76375,12,36,1335.75,37,251,1,Female,Married,San Mateo,4,68,1290,33,0.027907,1.0354651163
76377,3,67,2732.0,19,85,1,Male,Single,Denver,0,28,1261,64,0.053132,2.1665344964
76383,13,61,2774.0,21,172,1,Female,Married,Denver,4,50,1278,55,0.047731,2.1705790297
76386,0,61,2089.75,18,80,1,Male,Single,Seattle,0,79,1095,60,0.055708,1.9084474886
76388,3,48,2056.75,22,122,1,Male,Divorced/Seperated,Boston,3,49,1020,45,0.047059,2.0164215686
76389,28,37,1356.75,36,194,2,Male,Single,San Mateo,0,56,1295,37,0.028571,1.0476833977
76392,8,59,2282.0,21,135,1,Female,Single,Denver,0,34,1243,57,0.047466,1.8358809332
76397,7,63,2365.0,16,68,1,Male,Undisclosed,New York City,Undisclosed,80,1013,58,0.062192,2.3346495558
76400,8,52,2027.75,23,102,1,Undisclosed,Single,Denver,0,38,1161,49,0.044789,1.7465546942
76406,3,58,2017.0,18,87,1,Male,Divorced/Seperated,New York City,1,59,1003,56,0.057827,2.0109670987
76408,8,59,2321.5,19,73,1,Undisclosed,Single,Seattle,0,27,1080,56,0.05463,2.149537037
76411,12,59,2271.5,19,94,1,Female,Married,Seattle,2,78,1103,55,0.05349,2.0593834995
76412,15,56,1971.75,18,180,1,Male,Single,New York City,0,23,983,53,0.056968,2.0058494405
76413,8,38,1410.5,36,342,1,Male,Married,San Mateo,5+,40,1324,36,0.028701,1.0653323263
76421,0,52,1949.75,18,141,1,Male,Married,New York City,4,45,933,52,0.055734,2.0897642015
76424,7,52,1921.5,18,74,1,Female,Single,Boston,0,27,928,48,0.056034,2.0705818966
76425,25,44,1781.5,28,162,1,Female,Single,San Mateo,0,43,1225,39,0.035918,1.4542857143
76426,3,35,1469.5,34,170,2,Male,Undisclosed,San Mateo,Undisclosed,70,1151,31,0.030408,1.2767158992
76428,2,41,1424.75,24,116,2,Male,Single,Boston,0,56,944,41,0.043432,1.5092690678
76429,12,64,2704.75,16,127,1,Undisclosed,Married,Seattle,2,61,1036,58,0.061776,2.6107625483
76431,29,59,1926.25,17,92,1,Male,Married,Boston,3,74,962,58,0.061331,2.0023388773
76439,25,53,2464.0,19,72,1,Male,Divorced/Seperated,New York City,2,27,990,49,0.053535,2.4888888889
76441,25,66,2520.25,17,97,1,Female,Single,Seattle,0,69,1093,64,0.060384,2.3058096981
76445,38,54,1925.5,18,74,1,Female,Divorced/Seperated,Boston,0,62,980,52,0.055102,1.9647959184
76450,9,59,2139.5,17,94,1,Male,Married,New York City,1,59,1006,53,0.058648,2.1267395626
76459,40,43,1535.75,30,240,1,Female,Single,San Mateo,0,75,1249,41,0.034428,1.2295836669
76475,7,41,1699.5,34,221,1,Male,Single,San Mateo,0,39,1367,37,0.029993,1.2432333577
76482,15,71,3113.5,16,153,1,Female,Single,Seattle,0,35,1104,64,0.064312,2.8201992754
76485,3,57,2480.25,17,105,1,Female,Divorced/Seperated,Boston,0,61,956,53,0.059623,2.5944037657
76486,2,67,2567.0,16,85,1,Undisclosed,Undisclosed,Seattle,Undisclosed,32,1056,64,0.063447,2.4308712121
76489,12,64,2710.5,16,91,1,Female,Undisclosed,New York City,Undisclosed,35,1004,58,0.063745,2.6997011952
76491,5,68,2729.75,15,82,1,Female,Divorced/Seperated,New York City,2,68,1028,62,0.066148,2.6553988327
76493,0,66,2329.5,16,72,1,Female,Single,Seattle,0,67,1068,63,0.061798,2.1811797753
76499,2,68,2837.75,15,90,1,Female,Single,New York City,2,34,1018,64,0.066798,2.7875736739
76500,7,70,2737.0,16,92,2,Female,Single,Seattle,0,28,1118,67,0.062612,2.4481216458
76502,7,63,2291.75,17,118,1,Male,Single,Seattle,0,45,1038,61,0.060694,2.2078516378
76504,4,52,2205.5,20,89,1,Female,Single,New York City,0,52,995,49,0.052261,2.2165829146
76508,0,56,2164.0,17,55,1,Male,Single,New York City,0,27,943,48,0.059385,2.2948038176
76511,4,54,2149.75,19,106,1,Female,Single,New York City,0,45,996,49,0.054217,2.1583835341
76517,30,55,2050.75,18,100,1,Female,Single,Boston,0,73,949,51,0.057956,2.1609589041
76519,4,64,2504.25,16,77,1,Male,Married,New York City,2,80,1022,59,0.062622,2.4503424658
76520,2,63,2429.75,16,72,1,Female,Married,Boston,4,39,994,62,0.06338,2.444416499
76526,8,60,1987.5,19,139,1,Male,Married,Seattle,0,64,1109,54,0.054103,1.7921550947
76528,14,64,2217.0,17,110,1,Male,Single,Seattle,1,58,1100,59,0.058182,2.0154545455
76530,15,59,2382.0,18,119,1,Male,Married,Boston,2,56,1019,58,0.0579,2.3375858685
76532,17,66,2751.5,15,69,1,Female,Single,New York City,0,20,976,61,0.067623,2.8191598361
76533,7,67,2338.0,19,130,1,Female,Married,Denver,1,54,1257,59,0.053302,1.8599840891
76534,2,68,2492.75,17,132,1,Female,Married,Seattle,2,17,1124,63,0.060498,2.2177491103
76535,1,62,2401.5,16,106,1,Undisclosed,Divorced/Seperated,New York City,2,56,1004,59,0.061753,2.3919322709
76537,2,57,2354.25,19,81,1,Female,Married,Seattle,2,66,1059,54,0.053824,2.2230878187
76546,4,56,2401.25,18,105,1,Female,Single,Boston,0,28,1010,51,0.055446,2.3774752475
76549,25,59,2175.25,18,92,1,Female,Single,Seattle,0,73,1041,56,0.056676,2.0895773295
76555,4,36,1088.25,35,198,2,Male,Undisclosed,San Mateo,Undisclosed,29,1242,35,0.028986,0.8762077295
76557,35,43,1778.5,25,235,1,Male,Single,Seattle,0,79,1029,42,0.041788,1.7283770651
76559,4,51,2582.0,20,95,1,Female,Married,New York City,4,82,996,47,0.051205,2.5923694779
76572,7,59,2737.5,19,127,1,Undisclosed,Divorced/Seperated,Denver,3,37,1117,58,0.05282,2.4507609669
76577,30,64,2280.75,17,77,1,Male,Single,Seattle,0,45,1072,62,0.059701,2.1275652985
